Label,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,LONGEST_GAP,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_INDEX,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TRACK_MAX_QUALITY,TRACK_MIN_QUALITY,TRACK_MEDIAN_QUALITY,TRACK_STD_QUALITY
Track_94,94,52,1,2,0,0,0,6.625,71.875,78.500,229.526,94,736.676,766.661,0,34.697,42.804,27.195,34.509,3.910,146.594,190.534,112.006,144.319,21.170
Track_95,95,788,0,0,0,0,0,98.375,72.375,170.750,1330.713,95,502.955,444.354,0,13.669,64.561,5.549E-4,1.785,15.119,389.211,613.781,278.814,380.520,34.039
Track_97,97,378,1,3,0,0,0,47.500,72.500,120.000,1330.901,97,657.387,428.850,0,28.406,76.023,0.144,28.888,9.988,280.233,390.705,112.462,285.312,41.741
Track_99,99,15,0,0,0,0,0,1.750,74.250,76.000,99.279,99,166.936,630.738,0,56.800,62.538,47.249,57.434,4.442,123.989,143.407,110.022,123.294,8.992
Track_101,101,36,0,0,0,0,0,4.375,76.625,81.000,159.415,101,83.871,435.974,0,36.549,42.608,21.457,37.765,4.696,159.714,207.418,130.047,158.576,16.931
Track_105,105,134,1,1,0,0,0,16.750,79.500,96.250,545.082,105,295.137,858.349,0,32.697,60.681,17.298,31.152,9.837,233.099,366.436,148.206,222.783,41.127
Track_107,107,280,1,2,0,0,0,35.125,81.625,116.750,1102.743,107,711.946,444.412,0,31.450,55.334,13.701,30.810,7.487,166.034,218.960,119.686,163.049,24.270
Track_111,111,55,17,12,0,0,0,16.875,82.750,99.625,0.109,111,315.431,847.609,0,1.498,36.848,0.003,0.086,6.563,228.944,236.331,173.959,232.872,12.129
Track_112,112,50,0,0,0,0,0,6.125,83.500,89.625,132.565,112,67.008,345.862,0,21.728,39.048,12.277,21.787,5.286,180.098,292.669,138.851,178.475,27.578
Track_115,115,1521,8,5,0,0,0,191.750,83.750,275.500,9.209,115,9.776,838.743,0,0.305,36.841,0.003,0.106,1.745,243.257,338.572,164.884,242.978,5.439
Track_120,120,208,0,0,0,0,0,25.875,87.625,113.500,880.403,120,425.923,763.601,0,34.122,50.790,5.200,34.214,6.332,199.812,373.937,131.409,194.741,30.386
Track_121,121,58,0,0,0,0,0,7.125,88.875,96.000,191.742,121,1172.607,774.272,0,26.941,35.126,11.698,27.877,5.556,163.440,248.539,113.414,158.557,30.556
Track_124,124,182,0,0,0,0,0,22.625,90,112.625,730.094,124,495.027,354.051,0,32.364,51.484,21.784,31.343,6.405,179.945,239.755,111.726,177.079,23.015
Track_129,129,21,0,0,0,0,0,2.500,95.250,97.750,73.577,129,888.846,644.091,0,29.526,40.272,0.395,33.935,11.913,142.847,184.782,113.349,143.624,17.721
Track_130,130,66,2,2,0,0,0,8.500,96.375,104.875,266.246,130,456.986,843.442,0,31.326,48.293,18.821,30.245,5.865,143.116,199.049,114.761,145.505,18.842
Track_131,131,54,1,1,0,0,0,6.750,97,103.750,192.449,131,131.091,844.154,0,28.236,50.797,2.322,27.739,9.790,217.499,277.501,167.359,216.647,26.376
Track_132,132,1404,2,1,0,0,0,175.625,96.875,272.500,178.311,132,787.001,868.169,0,1.367,59.622,0.006,0.249,5.891,195.143,288.581,130.335,192.518,13.209
Track_134,134,17,1,1,0,0,0,2.125,97.250,99.375,55.143,134,1295.600,785.960,0,27.236,72.546,2.699,31.272,17.501,182.001,275.569,117.919,193.249,42.125
Track_136,136,71,2,2,0,0,0,9.250,98.250,107.500,361.235,136,1120.697,647.689,0,39.679,71.180,24.906,38.694,10.352,157.711,205.532,111.978,152.791,23.689
Track_137,137,94,0,0,0,0,0,11.625,99.125,110.750,373.209,137,239.410,474.126,0,32.137,48.612,23.391,31.194,4.951,131.142,163.195,111.875,129.424,10.467
Track_139,139,1567,3,2,0,0,0,196.375,103.500,299.875,822.406,139,775.835,667.185,0,4.619,73.917,0.004,0.246,11.706,164.458,265.617,112.922,161.270,12.815
Track_141,141,149,0,0,0,0,0,18.500,104.250,122.750,631.123,141,303.355,692.878,0,34.324,60.408,14.615,33.292,7.150,225.513,341.481,138.180,224.995,27.247
Track_142,142,71,1,1,0,0,0,8.875,104.125,113.000,289.155,142,399.642,847.944,0,32.474,89.119,14.746,31.422,10.939,211.384,350.442,136.140,202.689,42.798
Track_143,143,31,1,2,0,0,0,4.000,105.375,109.375,118.963,143,677.130,846.501,0,29.991,49.464,16.288,31.055,7.593,148.370,184.088,113.308,149.136,19.177
Track_152,152,22,0,0,0,0,0,2.625,106.625,109.250,99.188,152,183.253,767.826,0,37.878,46.375,26.201,37.813,5.928,154.364,210.072,123.940,152.006,21.683
Track_153,153,19,1,1,0,0,0,2.375,106.875,109.250,111.765,153,248.094,1030.138,0,46.920,57.467,34.912,49.261,7.071,223.302,241.472,205.110,220.022,11.158
Track_160,160,24,0,0,0,0,0,2.875,109.750,112.625,125.683,160,391.656,1031.414,0,43.732,49.270,39.771,43.049,2.520,246.764,269.443,221.547,250.886,11.702
Track_162,162,78,0,0,0,0,0,9.625,110.625,120.250,272.879,162,896.621,849.658,0,28.527,52.982,15.448,28.422,6.335,156.007,196.086,123.618,156.492,18.420
Track_163,163,342,0,0,0,0,0,42.625,110.625,153.250,1330.817,163,704.699,633.360,0,31.248,67.555,0.000,30.721,7.429,458.863,516.914,197.410,465.061,36.446
Track_165,165,66,0,0,0,0,0,8.125,111.250,119.375,249.987,165,563.800,477.886,0,30.795,44.000,19.879,31.306,4.977,135.544,163.338,117.053,136.731,10.536
Track_166,166,90,0,0,0,0,0,11.125,111.625,122.750,740.427,166,375.422,996.637,0,66.611,99.380,41.424,66.151,11.661,254.710,358.040,191.753,256.424,28.598
Track_168,168,15,1,1,0,0,0,1.875,112.375,114.250,77.912,168,278.986,951.800,0,41.609,58.598,32.883,40.408,7.756,125.075,140.027,110.288,122.683,9.093
Track_171,171,97,0,0,0,0,0,12.000,113,125.000,431.807,171,1108.094,365.419,0,35.998,64.401,25.644,34.840,6.363,189.726,226.516,161.109,190.749,13.392
Track_172,172,58,0,0,0,0,0,7.125,113.375,120.500,198.011,172,671.345,851.877,0,28.367,50.997,2.603,29.701,11.276,209.022,277.708,144.271,208.449,26.224
Track_173,173,77,0,0,0,0,0,9.500,113.250,122.750,428.351,173,217.045,825.531,0,45.139,66.942,26.423,43.880,9.017,262.169,300.053,214.381,263.124,19.518
Track_174,174,100,1,3,0,0,0,12.750,113.875,126.625,431.989,174,1103.957,774.168,0,34.646,63.349,5.893,34.373,10.575,187.510,264.676,121.861,185.885,25.985
Track_175,175,44,0,0,0,0,0,5.375,114,119.375,259.180,175,662.032,1037.894,0,48.232,68.523,27.552,49.527,8.146,234.635,265.226,202.311,235.501,15.828
Track_177,177,23,1,2,0,0,0,3.000,114.500,117.500,99.732,177,489.401,773.274,0,33.627,48.156,28.980,31.975,5.016,132.639,162.206,110.844,126.257,16.964
Track_181,181,18,0,0,0,0,0,2.125,116.500,118.625,105.704,181,97.760,417.609,0,49.757,54.458,42.690,51.475,3.766,329.341,446.013,151.356,368.965,93.912
Track_184,184,300,0,0,0,0,0,37.375,118.250,155.625,1330.916,184,697.486,938.133,0,35.720,76.344,0.000,34.775,10.793,222.877,399.959,150.562,220.850,26.241
Track_190,190,25,0,0,0,0,0,3.000,119.625,122.625,173.513,190,906.685,1043.063,0,57.866,67.752,46.319,59.312,5.352,219.309,254.729,172.796,222.874,20.885
Track_192,192,21,2,2,0,0,0,3.000,119.750,122.750,101.412,192,759.641,480.064,0,34.000,40.375,25.936,35.010,3.676,129.734,150.376,113.247,128.090,11.660
Track_197,197,70,0,0,0,0,0,8.625,120.625,129.250,277.682,197,1197.154,858.062,0,32.935,64.058,13.687,32.426,8.684,180.118,277.802,110.180,177.299,33.222
Track_201,201,162,1,1,0,0,0,20.250,123,143.250,878.087,201,912.171,835.263,0,43.421,79.277,10.747,42.824,10.060,269.459,340.107,196.514,270.462,26.178
Track_203,203,64,0,0,0,0,0,7.875,123.125,131.000,542.541,203,1059.496,1008.465,0,69.466,112.684,16.033,69.188,17.359,269.558,342.758,155.553,271.028,33.733
Track_204,204,25,0,0,0,0,0,3.000,123.125,126.125,162.428,204,1120.661,1045.474,0,54.555,68.233,32.265,59.188,11.166,225.563,265.252,189.514,226.038,21.135
Track_206,206,151,2,1,0,0,0,19.000,123.375,142.375,493.845,206,1109.153,486.526,0,25.947,58.854,10.400,25.211,7.114,150.244,205.803,112.886,147.905,16.110
Track_208,208,84,0,0,0,0,0,10.375,123.625,134.000,438.477,208,953.802,705.115,0,42.283,81.124,26.316,37.081,13.377,191.217,248.301,128.020,190.204,19.771
Track_212,212,18,0,0,0,0,0,2.125,125.500,127.625,105.280,212,558.861,426.046,0,50.612,77.467,31.767,46.828,11.917,335.642,427.504,121.318,387.679,94.979
Track_215,215,66,0,0,0,0,0,8.125,126.375,134.500,272.853,215,139.016,562.040,0,33.790,82.970,25.826,33.109,7.507,237.794,289.434,206.193,236.138,14.066
Track_216,216,335,2,11,0,0,0,43.250,126.625,169.875,5.114,216,768.857,959.478,0,0.550,12.434,0.031,0.321,0.947,137.197,169.614,110.014,136.782,17.504
Track_217,217,18,1,2,0,0,0,2.375,127,129.375,74.006,217,80.952,931.991,0,30.879,34.289,26.779,30.883,2.265,238.405,257.664,215.271,246.134,14.551
Track_220,220,17,0,0,0,0,0,2.000,127.875,129.875,98.425,220,670.904,425.970,0,49.238,60.140,38.066,50.005,5.887,343.220,404.967,207.057,359.083,55.105
Track_226,226,21,1,1,0,0,0,2.625,129.875,132.500,79.222,226,176.229,934.571,0,30.319,35.997,27.403,29.824,2.411,232.055,254.419,200.642,232.771,16.607
Track_228,228,15,0,0,0,0,0,1.750,130.250,132.000,64.800,228,773.869,426.371,0,37.099,46.094,21.438,36.840,6.455,346.471,398.339,190.087,377.096,63.807
Track_229,229,23,1,2,0,0,0,3.000,131.375,134.375,99.205,229,1177.532,782.076,0,33.186,40.683,29.277,32.652,3.184,126.891,141.525,111.318,125.833,7.984
Track_230,230,15,0,0,0,0,0,1.750,132.375,134.125,75.149,230,855.473,428.256,0,42.949,48.591,37.387,43.695,3.309,313.171,361.181,163.718,344.607,62.263
Track_232,232,175,4,1,0,0,0,22.250,133.250,155.500,635.926,232,553.320,940.364,0,28.488,49.025,19.090,28.158,5.037,222.222,268.003,145.123,224.075,21.477
Track_235,235,57,0,0,0,0,0,7.000,134.500,141.500,172.602,235,1248.181,708.478,0,24.689,53.076,16.912,23.386,5.661,177.938,236.050,114.820,174.886,26.397
Track_236,236,15,1,2,0,0,0,2.000,134.750,136.750,58.013,236,1268.406,786.542,0,29.596,37.846,18.873,30.898,5.707,152.799,215.516,119.494,138.115,30.533
Track_237,237,66,2,1,0,0,0,8.375,134.500,142.875,308.793,237,1065.435,434.239,0,37.026,57.541,27.312,37.139,5.304,335.854,416.878,122.873,374.570,82.491
Track_238,238,195,4,1,0,0,0,24.750,134.875,159.625,737.634,238,638.151,568.810,0,29.626,54.536,19.803,29.148,5.529,209.510,283.881,168.375,203.187,22.488
Track_240,240,49,3,2,0,0,0,6.750,137,143.750,207.071,240,296.396,921.251,0,30.686,42.866,23.180,29.257,5.101,210.941,244.127,176.900,210.312,17.258
Track_245,245,52,0,0,0,0,0,6.375,142.875,149.250,298.500,245,156.331,687.680,0,46.998,77.069,15.612,50.564,12.283,232.983,300.690,192.983,230.733,19.951
Track_246,246,19,0,0,0,0,0,2.250,143.125,145.375,75.849,246,1273.168,440.717,0,33.877,44.600,17.408,35.644,8.174,347.218,411.291,156.025,378.342,74.842
Track_247,247,23,1,1,0,0,0,2.875,143.250,146.125,89.437,247,80.254,776.172,0,30.920,42.075,23.138,30.353,5.038,230.077,253.886,196.931,233.216,15.032
Track_253,253,25,0,0,0,0,0,3.000,146.500,149.500,91.738,253,185.416,778.136,0,30.621,37.051,26.139,31.233,3.042,239.370,265.064,211.682,238.497,15.362
Track_256,256,117,0,0,0,0,0,14.500,150.250,164.750,565.584,256,313.182,648.390,0,39.169,72.819,4.056,37.921,10.839,243.079,301.306,187.399,242.800,18.538
Track_257,257,105,0,0,0,0,0,13.000,150,163.000,535.077,257,269.160,678.636,0,41.275,76.896,21.076,39.910,8.548,258.839,316.031,198.068,253.934,18.753
Track_258,258,22,0,0,0,0,0,2.625,150.375,153.000,155.989,258,472.837,695.826,0,59.453,75.750,47.272,58.775,10.272,205.771,238.474,177.705,204.837,17.040
Track_259,259,51,1,1,0,0,0,6.375,149.875,156.250,211.494,259,360.582,781.345,0,33.166,45.797,25.186,32.477,4.306,216.656,266.697,184.977,214.115,19.120
Track_263,263,15,0,0,0,0,0,1.750,153.250,155.000,83.934,263,608.449,700.474,0,48.080,62.186,28.435,48.660,10.439,216.324,260.232,179.876,208.711,24.167
Track_265,265,41,16,17,0,0,0,19.000,154.750,173.750,0.101,265,488.918,871.653,0,0.134,0.675,0.003,0.112,0.128,181.771,183.086,179.949,181.759,0.661
Track_267,267,100,0,0,0,0,0,12.375,156.125,168.500,52.230,267,905.521,943.000,0,4.360,32.940,0.008,0.140,10.112,223.669,234.075,134.601,228.266,14.669
Track_268,268,266,0,0,0,0,0,33.125,155.250,188.375,1330.649,268,641.951,822.278,0,40.247,69.995,1.109,41.322,10.575,631.050,801.054,252.977,633.217,41.174
Track_269,269,28,0,0,0,0,0,3.375,156.625,160.000,209.753,269,842.219,702.387,0,62.170,89.538,48.365,63.774,9.976,186.712,217.837,154.789,184.083,17.912
Track_271,271,27,1,1,0,0,0,3.375,157,160.375,114.152,271,554.854,786.465,0,33.701,49.061,18.056,36.085,8.737,220.454,270.919,179.684,213.211,25.709
Track_275,275,31,2,1,0,0,0,4.000,160.625,164.625,130.475,275,1125.629,576.451,0,31.935,44.476,21.568,33.060,7.308,163.215,180.659,148.284,161.284,9.390
Track_276,276,61,1,1,0,0,0,7.625,159.625,167.250,241.863,276,117.575,658.573,0,31.991,73.641,0.000,33.404,9.648,144.811,219.226,112.686,144.328,17.916
Track_277,277,22,0,0,0,0,0,2.625,160.375,163.000,130.612,277,1047.372,706.058,0,49.782,76.187,33.823,43.906,12.829,194.713,258.409,150.664,190.955,26.248
Track_278,278,36,2,1,0,0,0,4.625,160.625,165.250,175.996,278,187.758,744.150,0,37.727,48.644,25.502,39.961,7.953,283.415,315.140,253.111,281.076,17.842
Track_279,279,17,0,0,0,0,0,2.000,161,163.000,53.106,279,664.615,788.764,0,26.599,38.486,21.273,26.289,4.695,209.963,234.028,148.089,212.735,19.877
Track_282,282,15,0,0,0,0,0,1.750,163.250,165.000,81.249,282,599.880,683.295,0,46.938,65.087,19.251,49.501,14.972,259.414,359.976,173.502,250.153,40.287
Track_286,286,21,2,1,0,0,0,2.750,165.375,168.125,106.246,286,1277.054,580.128,0,38.639,64.919,0.000,37.765,12.555,203.088,288.580,157.322,201.413,32.109
Track_288,288,15,1,1,0,0,0,1.875,165.250,167.125,75.436,288,370.280,659.342,0,40.265,58.239,30.359,40.109,7.016,136.504,163.039,110.629,140.305,16.510
Track_289,289,161,0,0,0,0,0,20.000,163.750,183.750,1017.045,289,511.011,995.571,0,51.020,90.548,10.400,50.359,11.452,319.636,595.630,235.547,315.617,38.706
Track_294,294,16,0,0,0,0,0,1.875,166.625,168.500,138.194,294,805.396,648.525,0,73.759,104.959,46.104,71.333,14.151,216.610,261.918,188.388,219.701,22.049
Track_295,295,24,2,1,0,0,0,3.125,166.625,169.750,110.524,295,915.262,791.496,0,35.233,45.128,24.662,35.288,5.110,203.568,234.725,173.781,208.115,16.324
Track_302,302,18,0,0,0,0,0,2.125,167.750,169.875,69.169,302,465.700,661.664,0,32.578,44.113,26.146,32.730,3.737,131.874,143.420,112.063,136.885,9.564
Track_303,303,17,0,0,0,0,0,2.000,167.750,169.750,62.947,303,290.441,659.181,0,31.518,33.602,25.702,32.169,2.084,145.718,192.209,122.304,143.784,17.296
Track_316,316,52,1,1,0,0,0,6.500,170,176.500,210.721,316,449.362,662.223,0,32.255,48.749,19.104,31.504,6.148,146.712,174.603,110.102,145.000,16.600
Track_327,327,19,1,1,0,0,0,2.375,174,176.375,105.433,327,735.001,749.157,0,44.409,57.872,37.845,44.577,4.209,271.710,306.849,231.935,270.434,22.888
Track_328,328,20,0,0,0,0,0,2.375,173.375,175.750,134.736,328,1265.877,656.911,0,56.774,78.395,43.553,54.720,9.243,227.422,285.051,184.694,221.625,26.982
Track_329,329,26,1,1,0,0,0,3.250,173.750,177.000,155.448,329,1255.817,947.598,0,47.988,68.995,40.674,45.689,7.003,188.746,229.444,145.217,191.139,20.727
Track_333,333,23,0,0,0,0,0,2.750,176.875,179.625,58.024,333,591.268,665.669,0,21.450,30.021,15.573,22.097,4.160,143.433,165.578,113.924,146.372,15.960
Track_336,336,60,1,1,0,0,0,7.500,177.250,184.750,215.626,336,118.060,414.948,0,28.762,46.177,19.792,28.048,5.498,165.023,232.042,111.602,166.219,28.023
Track_337,337,53,1,17,0,0,0,8.625,177.750,186.375,264.939,337,132.067,557.498,0,40.186,60.718,5.313,39.615,7.345,184.615,239.183,112.590,190.080,28.060
Track_340,340,25,1,1,0,0,0,3.125,180,183.125,78.261,340,28.560,914.246,0,24.728,53.323,5.297,25.843,17.186,291.424,386.615,259.629,287.069,23.207
Track_344,344,23,2,4,0,0,0,3.500,180.375,183.875,82.440,344,676.658,663.007,0,24.059,39.119,19.357,21.913,5.091,135.773,173.362,110.110,132.211,15.907
Track_346,346,210,0,0,0,0,0,26.125,183.500,209.625,1087.759,346,779.461,570.624,0,41.751,74.652,25.986,40.663,7.739,164.923,273.928,116.408,162.515,25.895
Track_357,357,120,7,2,0,0,0,16.250,185.250,201.500,402.721,357,451.408,417.863,0,24.803,37.783,16.586,23.550,3.918,158.336,251.096,110.218,161.800,25.518
Track_358,358,19,0,0,0,0,0,2.250,184.625,186.875,157.006,358,237.732,738.070,0,69.877,93.026,43.657,68.797,12.135,217.069,256.462,174.666,214.608,25.337
Track_360,360,7,2,11,0,0,0,2.500,184.625,187.125,0.004,360,488.838,871.571,0,0.090,0.211,0.014,0.105,0.081,181.734,182.517,181.150,181.608,0.440
Track_365,365,76,1,1,0,0,0,9.500,187.125,196.625,501.513,365,598.883,746.316,0,53.417,76.560,28.304,53.517,10.599,199.919,254.362,143.126,198.251,21.751
Track_367,367,75,0,0,0,0,0,9.250,187.375,196.625,480.974,367,608.342,734.627,0,52.106,69.650,32.748,50.875,7.810,160.379,234.568,114.310,158.287,27.904
Track_368,368,16,1,1,0,0,0,2.000,187.375,189.375,57.722,368,31.468,805.838,0,28.741,42.821,13.907,28.524,7.716,136.030,168.219,113.192,135.576,14.796
Track_369,369,101,0,0,0,0,0,12.500,187.500,200.000,379.359,369,190.517,767.063,0,30.366,64.342,21.915,29.759,5.041,226.164,321.356,174.903,225.786,20.963
Track_385,385,28,2,2,0,0,0,3.750,190.875,194.625,135.273,385,338.256,754.174,0,36.608,42.818,26.423,37.044,3.525,147.753,175.125,111.817,150.574,16.792
Track_398,398,17,0,0,0,0,0,2.000,194.375,196.375,57.887,398,1078.224,669.701,0,28.976,34.661,26.330,28.154,2.680,133.748,161.617,111.427,131.731,16.146
Track_400,400,17,0,0,0,0,0,2.000,194.625,196.625,53.715,400,233.216,809.474,0,26.950,34.001,21.077,26.754,2.937,135.671,161.201,112.985,138.691,13.283
Track_410,410,26,0,0,0,0,0,3.125,196.875,200.000,163.035,410,939.328,751.680,0,52.215,66.956,34.398,53.343,9.792,177.160,216.795,139.004,177.130,21.880
Track_412,412,17,1,1,0,0,0,2.125,198,200.125,81.936,412,578.207,759.644,0,38.565,64.574,30.883,37.478,7.669,158.895,203.940,128.617,152.992,21.045
Track_416,416,34,1,1,0,0,0,4.250,200.250,204.500,233.156,416,1148.269,745.882,0,55.233,101.733,30.786,54.401,13.200,147.218,213.569,110.086,142.991,27.670
Track_417,417,22,0,0,0,0,0,2.625,200.250,202.875,141.750,417,1102.034,755.405,0,54.075,66.307,43.411,53.208,5.794,177.471,204.478,149.310,179.888,13.055
Track_419,419,23,0,0,0,0,0,2.750,200.500,203.250,64.188,419,1257.716,672.885,0,23.644,36.830,13.528,24.170,4.749,128.642,147.141,111.919,126.377,10.338
Track_421,421,34,0,0,0,0,0,4.125,200.375,204.500,147.959,421,470.876,773.991,0,35.928,56.493,28.751,35.016,5.570,198.372,258.052,149.410,197.422,29.149
Track_424,424,33,3,2,0,0,0,4.625,202,206.625,133.323,424,733.376,420.600,0,29.001,45.657,23.592,27.300,5.058,137.722,159.245,112.547,139.576,11.952
Track_426,426,15,0,0,0,0,0,1.750,202.875,204.625,88.965,426,196.348,1011.015,0,50.843,71.832,37.928,50.343,7.966,141.393,164.264,115.126,147.183,16.693
Track_427,427,20,0,0,0,0,0,2.375,203.250,205.625,143.684,427,1260.218,758.481,0,60.732,83.635,35.330,59.721,11.587,177.310,216.490,140.923,178.376,19.552
Track_428,428,180,54,15,0,0,0,53.375,202.250,255.625,0.950,428,487.868,871.373,0,0.138,1.265,9.665E-4,0.115,0.148,180.734,185.967,178.918,180.779,0.751
Track_434,434,39,1,1,0,0,0,4.875,204.875,209.750,190.898,434,659.190,777.575,0,38.907,62.056,30.991,36.423,6.933,203.429,235.564,168.787,203.779,15.260
Track_441,441,225,2,1,0,0,0,28.250,205.625,233.875,1060.684,441,524.134,992.607,0,37.642,71.500,18.198,37.847,7.638,168.445,341.359,118.576,167.519,20.017
Track_445,445,102,1,2,0,0,0,12.875,207.250,220.125,351.336,445,1004.086,425.229,0,27.192,45.451,17.555,26.835,4.599,165.470,196.983,114.036,170.807,22.905
Track_447,447,70,1,1,0,0,0,8.750,208.250,217.000,421.275,447,649.677,1017.465,0,48.154,81.615,31.022,45.742,9.465,168.971,222.241,114.327,171.191,20.587
Track_457,457,45,1,1,0,0,0,5.625,210.250,215.875,191.919,457,889.221,780.226,0,34.423,50.530,4.768,37.282,12.074,179.220,218.407,118.101,179.776,16.902
Track_462,462,20,0,0,0,0,0,2.375,213.250,215.625,98.056,462,54.909,778.870,0,41.306,68.480,27.905,38.549,10.989,153.828,204.236,122.128,154.159,22.784
Track_463,463,19,2,2,0,0,0,2.625,214.125,216.750,79.557,463,1269.742,766.169,0,31.031,46.773,16.605,34.295,10.078,167.877,256.662,130.529,155.424,34.275
Track_465,465,20,0,0,0,0,0,2.375,214.375,216.750,105.663,465,57.302,506.491,0,44.515,66.873,33.378,45.619,8.149,200.404,277.937,170.433,192.339,24.628
Track_469,469,17,3,2,0,0,0,2.625,216.375,219.000,89.882,469,85.486,914.720,0,35.032,45.747,28.661,33.194,4.764,124.948,144.798,111.590,120.064,10.324
Track_470,470,47,2,1,0,0,0,6.000,216.375,222.375,241.750,470,239.568,781.513,0,40.190,63.257,29.165,39.358,7.151,149.765,219.434,112.589,145.193,22.542
Track_472,472,53,0,0,0,0,0,6.500,217,223.500,230.950,472,239.916,514.867,0,35.643,56.330,13.041,37.178,9.712,185.895,209.804,146.742,190.494,15.676
Track_473,473,17,0,0,0,0,0,2.000,217.125,219.125,134.030,473,1120.065,779.054,0,67.051,84.121,56.734,66.710,6.194,184.303,205.952,156.809,187.411,14.889
Track_474,474,82,0,0,0,0,0,10.125,217.250,227.375,458.371,474,1107.387,1023.868,0,45.711,79.993,17.572,45.199,11.129,200.062,360.236,110.513,202.097,32.600
Track_479,479,115,0,0,0,0,0,14.250,219.625,233.875,600.323,479,309.986,1034.950,0,42.144,66.082,26.112,41.729,7.722,232.028,272.288,180.016,232.542,18.358
Track_480,480,38,0,0,0,0,0,4.625,220.500,225.125,140.980,480,1257.438,429.731,0,30.498,62.030,22.784,29.358,6.482,173.705,205.939,112.849,179.045,21.380
Track_487,487,100,0,0,0,0,0,12.375,221.500,233.875,607.512,487,449.061,989.550,0,49.150,83.769,29.577,45.398,12.758,302.352,347.414,140.462,307.327,27.613
Track_491,491,17,0,0,0,0,0,2.000,222.750,224.750,87.580,491,423.829,786.081,0,43.820,59.692,34.917,44.040,6.330,144.675,174.066,110.198,142.519,18.749
Track_495,495,74,1,1,0,0,0,9.250,224.625,233.875,462.641,495,441.288,754.931,0,50.101,82.303,34.619,49.064,8.033,168.677,224.462,125.155,167.081,21.424
Track_496,496,14,1,1,0,0,0,1.750,224.875,226.625,68.746,496,462.964,521.879,0,39.070,51.165,28.540,36.968,7.782,181.256,190.586,168.672,182.689,6.295
Track_498,498,20,3,2,0,0,0,2.875,226,228.875,108.079,498,571.889,789.097,0,39.241,52.010,25.256,39.908,8.443,137.576,180.958,110.122,144.156,21.238
Track_504,504,49,0,0,0,0,0,6.000,227.875,233.875,335.004,504,165.868,347.067,0,55.895,118.558,43.106,53.339,12.247,210.964,320.462,117.376,216.758,39.230
Track_505,505,58,0,0,0,0,0,7.125,227.250,234.375,221.429,505,104.879,563.494,0,34.484,81.841,8.326,33.309,13.194,177.743,353.724,120.796,177.600,28.600
Track_508,508,22,0,0,0,0,0,2.625,229.375,232.000,109.000,508,695.582,789.018,0,41.567,60.260,33.225,41.754,6.467,147.878,188.588,110.090,148.168,21.759
Track_509,509,24,1,1,0,0,0,3.000,228.250,231.250,111.453,509,52.294,826.015,0,36.869,61.773,29.713,35.050,6.917,207.646,273.987,168.146,198.903,31.616
Track_513,513,14,1,1,0,0,0,1.750,231.625,233.375,62.670,513,156.491,827.239,0,35.909,39.718,32.677,36.120,1.699,179.053,210.828,146.111,179.624,19.195
Track_515,515,17,0,0,0,0,0,2.000,231.625,233.625,88.655,515,44.192,469.823,0,44.361,48.678,41.755,44.234,1.956,147.861,165.226,130.684,147.655,10.014
Track_519,519,194,3,13,0,0,0,26.500,234,260.500,1.542,519,770.362,957.780,0,0.823,37.411,0.019,0.220,3.474,115.578,143.449,110.627,115.351,3.153
Track_524,524,368,0,0,0,0,0,45.875,235.125,281.000,1330.844,524,679.279,594.887,0,29.075,64.895,5.200,27.692,6.191,253.620,334.283,171.749,249.907,29.277
Track_525,525,296,1,1,0,0,0,37.000,234.625,271.625,1080.962,525,808.392,572.574,0,29.217,48.523,18.617,28.062,5.807,160.810,262.794,112.580,158.465,23.999
Track_526,526,523,0,0,0,0,0,65.250,234.625,299.875,1082.552,526,974.218,933.978,0,16.813,62.844,0.010,0.398,18.725,199.626,288.143,136.264,180.161,27.448
Track_527,527,19,2,1,0,0,0,2.500,234.875,237.375,123.557,527,808.814,760.229,0,49.957,64.028,33.880,49.669,8.378,159.123,194.082,121.894,158.937,20.218
Track_528,528,126,0,0,0,0,0,15.625,234.625,250.250,556.893,528,1073.000,995.433,0,35.894,55.987,5.200,34.618,7.762,271.824,321.645,136.235,274.434,27.514
Track_529,529,33,1,1,0,0,0,4.125,236.375,240.500,139.775,529,1014.912,794.941,0,34.454,42.679,20.462,34.536,5.085,144.417,178.076,116.134,139.228,17.097
Track_530,530,30,0,0,0,0,0,3.625,234.875,238.500,172.592,530,1202.524,993.893,0,47.638,65.578,38.559,45.982,6.142,161.817,192.212,141.544,165.031,12.611
Track_531,531,323,0,0,0,0,0,40.250,235,275.250,1330.607,531,714.759,1035.066,0,33.202,73.378,5.200,31.252,8.441,483.864,618.299,285.482,489.075,43.773
Track_532,532,40,1,1,0,0,0,5.000,235.625,240.625,186.400,532,384.151,831.081,0,37.409,52.321,31.747,36.329,4.889,169.036,198.863,124.979,167.497,15.440
