Label,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,LONGEST_GAP,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_INDEX,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TRACK_MAX_QUALITY,TRACK_MIN_QUALITY,TRACK_MEDIAN_QUALITY,TRACK_STD_QUALITY
Track_25,25,235,0,0,0,0,0,29.250,0,29.250,230.953,25,1221.447,557.393,0,7.994,47.097,0.000,8.018,4.630,484.860,756.128,421.245,478.515,41.178
Track_26,26,1043,0,0,0,0,0,130.250,0,130.250,994.159,26,530.127,568.793,0,7.724,16.310,0.253,7.600,3.027,194.566,274.340,122.649,195.913,26.632
Track_27,27,2400,0,0,0,0,0,299.875,0,299.875,0.038,27,108.920,599.916,0,0.409,21.043,0.006,0.320,0.563,362.502,478.226,315.660,361.487,23.823
Track_28,28,2400,0,0,0,0,0,299.875,0,299.875,0.013,28,185.130,602.342,0,0.196,30.902,0.003,0.147,0.659,318.130,352.049,302.209,317.946,5.193
Track_29,29,2399,1,1,0,0,0,299.875,0,299.875,0.050,29,454.763,606.123,0,0.644,14.237,0.005,0.531,0.534,183.296,239.752,154.274,182.723,6.047
Track_30,30,2143,6,8,0,0,0,270.125,0,270.125,0.180,30,1078.407,623.728,0,0.379,27.222,0.007,0.294,0.650,124.433,191.098,120.070,123.531,6.474
Track_31,31,324,2,7,0,0,0,42.000,0,42.000,303.847,31,983.891,637.421,0,7.765,111.110,0.401,7.332,6.627,267.933,375.193,123.310,270.022,60.820
Track_32,32,25,0,0,0,0,0,3.000,0,3.000,26.715,32,953.770,672.483,0,8.941,11.096,5.554,9.454,1.489,194.552,234.873,125.495,203.006,36.008
Track_33,33,1006,0,0,0,0,0,125.625,0,125.625,1152.136,33,766.159,659.042,0,9.268,33.585,0.000,9.315,4.021,413.586,703.450,134.344,414.781,75.874
Track_34,34,152,3,6,0,0,0,20.750,0,20.750,146.899,34,176.105,694.515,0,6.726,17.256,0.376,6.710,3.325,217.228,285.757,120.525,226.957,44.514
Track_35,35,312,0,0,0,0,0,38.875,0,38.875,148.920,35,1215.877,694.989,0,4.023,24.598,0.000,0.993,4.564,400.649,726.581,146.233,387.657,40.593
Track_36,36,366,0,0,0,0,0,45.625,0,45.625,414.085,36,1125.778,706.903,0,9.121,33.074,0.000,9.238,3.849,481.484,744.024,263.650,479.997,44.096
Track_37,37,2400,0,0,0,0,0,299.875,0,299.875,0.003,37,46.576,743.140,0,0.286,28.614,0.004,0.218,0.638,166.981,217.608,148.030,165.992,6.526
Track_38,38,559,0,0,0,0,0,69.750,0,69.750,562.470,38,1061.905,753.238,0,8.128,43.758,0.000,8.077,3.734,276.420,576.063,184.862,272.111,42.667
Track_39,39,21,0,0,0,0,0,2.500,2.500,5.000,0.972,39,801.214,773.425,0,0.587,0.990,0.128,0.654,0.238,138.610,149.052,121.353,141.213,8.945
Track_40,40,2400,0,0,0,0,0,299.875,0,299.875,0.011,40,697.056,801.706,0,0.359,28.297,0.012,0.265,0.643,286.201,351.981,237.759,282.408,12.290
Track_41,41,2399,1,1,0,0,0,299.875,0,299.875,0.068,41,661.701,810.486,0,0.270,28.132,0.005,0.193,0.620,141.707,209.457,121.211,139.764,8.606
Track_42,42,2400,0,0,0,0,0,299.875,0,299.875,0.052,42,1253.518,835.844,0,0.285,29.490,0.004,0.224,0.644,281.157,350.167,264.603,278.787,12.712
Track_43,43,2400,0,0,0,0,0,299.875,0,299.875,0.042,43,671.333,837.583,0,0.489,32.451,0.008,0.361,0.789,294.243,325.044,273.123,292.027,9.057
Track_44,44,681,5,7,0,0,0,87.000,0,87.000,616.061,44,948.351,844.337,0,7.153,18.186,0.208,7.186,3.371,291.678,446.122,120.025,299.172,66.687
Track_46,46,18,7,17,0,0,0,6.250,1.375,7.625,1.453,46,1041.054,482.109,0,9.143,55.973,0.000,0.371,18.895,160.445,165.937,155.479,158.739,3.777
Track_47,47,19,0,0,0,0,0,2.250,3.875,6.125,16.926,47,488.673,740.647,0,7.530,9.699,4.993,7.678,1.508,152.094,169.779,124.791,157.771,14.188
Track_48,48,25,1,2,0,0,0,3.250,3.875,7.125,32.458,48,670.650,889.903,0,9.985,16.793,7.235,9.208,2.931,132.037,154.803,120.331,127.409,11.010
Track_50,50,20,0,0,0,0,0,2.375,5.375,7.750,26.097,50,1003.152,672.351,0,11.018,19.195,7.170,10.467,3.499,164.623,180.231,121.001,170.659,14.772
Track_51,51,65,21,17,0,0,0,22.625,7.125,29.750,0.040,51,1040.048,478.732,0,5.842,67.296,0.000,0.713,15.178,163.611,166.184,156.233,164.210,2.237
Track_52,52,44,0,0,0,0,0,5.375,8.625,14.000,19.346,52,535.350,738.114,0,3.684,12.131,0.233,2.747,3.373,161.844,211.602,124.420,157.757,19.212
Track_53,53,70,0,0,0,0,0,8.625,8.875,17.500,45.056,53,734.575,890.082,0,5.342,15.827,0.016,4.631,3.715,169.460,198.130,128.164,175.427,14.732
Track_54,54,78,0,0,0,0,0,9.625,9,18.625,40.269,54,1055.130,672.540,0,4.288,14.106,0.597,4.346,2.709,162.260,212.240,120.490,160.297,22.995
Track_56,56,21,0,0,0,0,0,2.500,10.750,13.250,3.689,56,1171.579,860.662,0,1.553,4.409,0.148,1.367,1.229,122.555,126.474,120.058,122.279,1.934
Track_57,57,5,1,10,0,0,0,1.750,14.250,16.000,10.366,57,1045.354,487.240,0,2.055,7.482,0.000,0.740,3.634,150.406,156.662,141.432,156.015,7.209
Track_58,58,25,0,0,0,0,0,3.000,16.875,19.875,17.241,58,570.634,736.497,0,5.770,7.908,2.980,5.938,1.343,150.150,164.790,122.696,155.578,12.588
Track_60,60,30,0,0,0,0,0,3.625,18.500,22.125,31.951,60,783.182,891.251,0,8.835,10.561,6.523,8.914,1.073,159.690,204.967,121.518,149.292,23.486
Track_61,61,995,1,6,0,0,0,125.000,18.750,143.750,1031.886,61,523.918,564.142,0,8.340,43.878,0.000,8.226,3.488,251.470,608.994,124.130,255.344,54.883
Track_64,64,53,1,6,0,0,0,7.250,21.625,28.875,60.006,64,1001.392,754.586,0,8.217,15.340,2.864,8.441,2.872,142.126,162.568,121.187,140.629,11.238
Track_65,65,27,0,0,0,0,0,3.250,22.250,25.500,27.019,65,1114.380,671.444,0,8.331,15.327,4.159,7.685,2.894,157.617,189.183,123.313,163.768,18.242
Track_66,66,42,0,0,0,0,0,5.125,22.500,27.625,31.693,66,275.788,691.833,0,6.205,13.272,1.249,5.766,2.966,179.028,247.291,126.453,175.673,42.431
Track_67,67,167,1,5,0,0,0,21.375,22.875,44.250,97.290,67,62.373,595.223,0,4.630,42.730,0.000,4.530,4.357,175.539,264.857,120.054,167.400,29.499
Track_68,68,26,0,0,0,0,0,3.125,23.125,26.250,18.199,68,609.495,735.535,0,5.834,10.535,1.987,5.888,2.733,199.218,232.537,133.835,210.136,29.693
Track_69,69,173,3,9,0,0,0,23.625,24.750,48.375,193.415,69,916.543,891.018,0,8.455,15.801,1.346,8.439,2.639,145.404,191.260,120.201,145.360,14.968
Track_71,71,26,0,0,0,0,0,3.125,25.625,28.750,6.639,71,1264.684,849.878,0,2.241,4.342,0.200,2.255,1.085,125.584,128.465,120.572,126.196,2.285
Track_72,72,1290,0,0,0,0,0,161.125,25.625,186.750,1330.857,72,643.513,433.844,0,8.359,48.047,0.000,8.292,3.607,418.276,817.173,157.462,414.864,51.688
Track_73,73,149,44,19,0,0,0,55.875,25.625,81.500,9.846,73,1040.678,479.697,0,7.887,83.007,0.000,0.913,17.872,162.423,166.495,141.101,164.113,3.655
Track_74,74,15,1,1,0,0,0,1.875,26.250,28.125,4.261,74,1055.271,402.672,0,2.325,5.022,0.402,2.290,1.320,126.545,132.857,121.029,126.028,2.951
Track_75,75,124,1,6,0,0,0,16.125,26.250,42.375,67.730,75,31.960,747.244,0,4.502,26.040,0.000,4.450,3.772,234.009,468.851,121.569,246.259,81.436
Track_76,76,35,0,0,0,0,0,4.250,28.500,32.750,33.139,76,1165.462,668.505,0,7.816,11.682,5.246,7.447,1.851,193.661,216.546,126.414,201.331,22.655
Track_77,77,24,8,16,0,0,0,11.750,28.625,40.375,10.814,77,1041.746,480.477,0,7.130,87.446,0.000,0.794,20.101,160.241,165.875,139.788,164.021,7.793
Track_80,80,26,0,0,0,0,0,3.125,29.250,32.375,22.921,80,645.427,734.342,0,7.348,11.748,4.704,6.127,2.163,181.602,208.647,130.098,188.312,22.875
Track_81,81,32,0,0,0,0,0,3.875,29.375,33.250,26.753,81,315.065,690.144,0,6.919,9.685,4.920,6.811,1.472,192.907,237.570,127.923,203.773,35.870
Track_82,82,21,0,0,0,0,0,2.500,31.500,34.000,25.450,82,1294.729,856.192,0,10.197,15.159,5.254,9.086,2.999,167.988,213.060,120.977,168.004,27.244
Track_85,85,1142,0,0,0,0,0,142.625,32.375,175.000,1330.641,85,646.176,714.393,0,9.417,42.913,0.000,9.404,3.943,408.624,669.407,285.139,410.773,37.661
Track_86,86,31,0,0,0,0,0,3.750,33.500,37.250,26.543,86,1077.010,399.459,0,7.094,8.965,4.837,7.246,0.912,195.571,230.451,126.963,207.314,32.275
Track_87,87,1140,0,0,0,0,0,142.375,33.500,175.875,1330.817,87,644.420,423.243,0,9.542,48.071,0.000,9.221,4.629,357.201,666.573,144.077,354.184,58.657
Track_88,88,36,0,0,0,0,0,4.375,34.125,38.500,34.298,88,1211.485,665.966,0,7.884,11.254,4.644,7.743,1.413,199.932,224.605,123.513,213.076,27.830
Track_89,89,246,2,9,0,0,0,32.625,34.250,66.875,202.074,89,456.436,685.192,0,6.131,11.599,0.063,6.286,2.569,224.732,339.356,128.909,216.083,56.996
Track_91,91,26,0,0,0,0,0,3.125,35,38.125,23.167,91,691.178,731.966,0,7.434,9.537,5.171,7.710,1.281,214.301,262.606,124.868,226.960,41.986
Track_92,92,1216,0,0,0,0,0,151.875,35.500,187.375,1330.947,92,661.434,933.691,0,8.841,34.264,0.000,8.908,3.701,364.155,630.994,202.283,371.641,55.656
Track_93,93,1127,0,0,0,0,0,140.750,35.875,176.625,1330.791,93,607.193,897.931,0,9.638,38.062,0.000,9.796,5.212,513.648,745.545,187.896,520.452,43.566
Track_94,94,40,1,13,0,0,0,6.500,36,42.500,1.530,94,801.536,774.100,0,1.228,2.665,0.304,1.095,0.550,142.847,159.485,120.270,144.671,12.472
Track_96,96,787,0,0,0,0,0,98.250,36.500,134.750,690.494,96,359.504,807.299,0,7.148,30.504,0.000,6.992,3.331,266.522,567.073,126.664,278.333,61.264
Track_98,98,386,0,0,0,0,0,48.125,38.125,86.250,402.159,98,190.675,863.685,0,8.401,34.849,0.000,8.559,3.679,296.296,517.054,185.947,296.318,26.209
Track_99,99,54,0,0,0,0,0,6.625,38.500,45.125,39.902,99,1034.405,900.603,0,6.064,8.881,3.816,5.860,1.347,157.464,192.158,120.183,156.458,19.439
Track_100,100,14,1,1,0,0,0,1.750,38.375,40.125,8.445,100,1135.860,624.622,0,4.857,6.864,3.338,4.349,1.256,135.083,149.124,120.845,135.502,9.449
Track_101,101,48,0,0,0,0,0,5.875,39.125,45.000,43.566,101,1125.029,397.303,0,7.427,11.381,4.338,7.072,1.850,187.524,214.418,120.133,197.397,25.733
Track_102,102,17,0,0,0,0,0,2.000,39.625,41.625,8.629,102,1107.898,411.263,0,4.438,7.771,2.000,4.860,1.682,162.997,168.005,158.312,162.662,2.673
Track_103,103,30,0,0,0,0,0,3.625,39.625,43.250,20.594,103,722.583,731.152,0,5.702,8.490,3.934,5.425,1.249,182.527,209.926,121.389,190.329,26.233
Track_104,104,91,1,5,0,0,0,11.875,39.875,51.750,89.268,104,1282.561,662.364,0,7.516,34.583,0.000,6.992,3.785,232.323,382.514,125.645,238.866,46.653
Track_108,108,199,2,6,0,0,0,26.000,43,69.000,178.977,108,1249.860,630.143,0,6.815,37.942,0.000,6.974,4.063,266.384,506.788,120.630,264.356,70.285
Track_111,111,115,1,2,0,0,0,14.500,44,58.500,122.867,111,145.668,752.532,0,8.464,14.461,2.688,8.741,2.442,158.710,204.016,123.893,153.834,20.088
Track_112,112,1148,0,0,0,0,0,143.375,44.250,187.625,1331.221,112,680.966,848.905,0,9.440,46.617,0.000,9.263,4.758,380.829,627.495,179.073,386.924,68.549
Track_115,115,200,1,5,0,0,0,25.500,46.250,71.750,171.162,115,1247.542,393.862,0,6.695,27.214,0.000,6.455,3.938,248.801,491.830,125.026,257.925,50.435
Track_116,116,22,0,0,0,0,0,2.625,46.750,49.375,16.205,116,763.983,729.516,0,6.190,7.943,2.679,6.696,1.431,166.238,186.719,130.810,169.344,15.907
Track_118,118,1743,0,0,0,0,0,217.750,50.500,268.250,58.489,118,173.694,593.075,0,0.501,8.772,0.007,0.212,1.064,138.353,219.807,123.202,135.788,11.270
Track_120,120,25,0,0,0,0,0,3.000,51.625,54.625,19.633,120,800.589,728.118,0,6.576,9.825,4.500,6.770,1.205,161.733,176.862,125.394,168.204,15.296
Track_121,121,1726,0,0,0,0,0,215.625,52.625,268.250,1212.205,121,703.140,461.242,0,5.764,24.997,0.000,5.989,4.464,283.798,463.886,150.536,282.171,36.977
Track_123,123,69,0,0,0,0,0,8.500,58.125,66.625,24.056,123,845.250,726.196,0,2.919,6.550,0.131,2.933,1.610,194.562,216.428,123.125,199.134,21.865
Track_124,124,788,11,7,0,0,0,103.000,60.750,163.750,864.374,124,645.713,748.377,0,8.443,19.368,0.236,8.289,3.905,242.901,362.386,120.104,256.514,60.293
Track_125,125,9,3,7,0,0,0,2.375,60.750,63.125,0.021,125,1043.272,483.539,0,28.547,77.835,0.000,7.423,37.040,156.449,164.987,140.642,157.496,9.014
Track_126,126,125,3,11,0,0,0,18.000,68.125,86.125,160.777,126,637.825,676.957,0,9.136,17.891,2.983,8.866,2.997,195.488,264.474,121.797,194.624,40.107
Track_129,129,20,0,0,0,0,0,2.375,68.375,70.750,21.247,129,884.064,725.275,0,8.953,15.517,4.141,8.299,3.340,171.272,203.017,121.184,178.787,24.769
Track_130,130,1442,1,3,0,0,0,180.500,69.375,249.875,1331.160,130,671.185,337.809,0,7.479,47.233,0.000,7.346,3.536,222.703,590.357,120.508,214.652,50.042
Track_131,131,5,1,14,0,0,0,2.250,68.500,70.750,7.974,131,1040.616,479.597,0,15.654,61.110,0.124,0.771,30.305,163.443,166.220,155.877,165.043,3.816
Track_133,133,15,1,1,0,0,0,1.875,71.375,73.250,9.180,133,1215.486,851.916,0,5.824,14.899,0.426,5.200,4.453,121.908,123.305,120.224,121.710,1.035
Track_134,134,1390,0,0,0,0,0,173.625,71.125,244.750,1330.996,134,646.543,413.742,0,7.795,53.339,0.000,7.913,4.533,318.207,469.016,128.591,323.015,42.514
Track_137,137,19,0,0,0,0,0,2.250,73.625,75.875,19.571,137,925.369,724.554,0,8.708,12.644,4.002,8.587,2.321,171.914,207.064,122.098,174.486,26.296
Track_138,138,9,1,12,0,0,0,2.500,74.500,77.000,8.947,138,1252.671,852.430,0,12.292,40.174,2.342,6.470,14.029,123.622,127.245,120.399,123.367,2.354
Track_139,139,22,0,0,0,0,0,2.625,74.375,77.000,10.166,139,1249.254,852.638,0,6.336,21.440,1.884,5.490,4.666,124.440,127.383,121.927,124.530,1.087
Track_140,140,47,15,19,0,0,0,19.125,70,89.125,10.088,140,1041.494,480.143,0,6.267,88.621,0.000,0.951,18.039,161.386,165.648,139.445,163.775,6.246
Track_143,143,77,20,19,0,0,0,24.250,74.125,98.375,3.283,143,1041.561,481.397,0,4.210,59.901,0.000,0.235,12.542,160.605,167.583,152.762,163.247,4.064
Track_146,146,18,0,0,0,0,0,2.125,78,80.125,18.020,146,963.090,724.281,0,8.499,12.183,5.586,8.496,1.998,147.634,160.379,122.174,151.543,11.863
Track_150,150,32,0,0,0,0,0,3.875,79.375,83.250,37.847,150,18.834,551.939,0,9.789,25.280,0.000,9.563,4.912,170.487,391.509,122.314,158.353,60.070
Track_154,154,19,0,0,0,0,0,2.250,82.625,84.875,15.365,154,1002.162,722.982,0,6.857,9.406,3.442,7.147,1.699,170.664,197.635,121.583,177.896,24.964
Track_155,155,1058,0,0,0,0,0,132.125,82,214.125,1331.048,155,656.222,744.038,0,10.191,36.434,0.000,10.166,3.990,519.655,776.099,125.148,524.119,56.027
Track_157,157,37,0,0,0,0,0,4.500,84.500,89.000,35.688,157,71.007,550.255,0,7.940,13.605,3.318,7.756,2.854,150.741,182.927,121.459,148.912,17.213
Track_159,159,1696,2,13,0,0,0,214.875,85,299.875,1.137,159,455.351,452.491,0,0.462,30.221,0.000,0.342,0.845,137.158,185.795,128.441,135.428,6.795
Track_160,160,18,1,1,0,0,0,2.250,86.375,88.625,3.453,160,1068.838,339.841,0,2.261,6.169,0.826,2.024,1.430,122.245,125.943,120.076,121.912,1.763
Track_162,162,289,5,19,0,0,0,41.625,87,128.625,276.143,162,868.406,669.515,0,6.878,16.147,0.039,6.377,3.002,199.014,287.137,120.165,202.906,47.419
Track_163,163,70,3,11,0,0,0,11.250,86.625,97.875,90.070,163,43.963,862.754,0,8.730,60.557,0.000,8.552,6.996,143.563,209.014,120.469,140.138,17.581
Track_165,165,1450,0,0,0,0,0,181.125,87.125,268.250,266.664,165,654.348,858.216,0,1.710,18.776,0.004,0.172,3.432,312.653,471.954,268.421,312.484,20.738
Track_166,166,26,0,0,0,0,0,3.125,87.750,90.875,16.601,166,1040.622,721.828,0,5.336,8.166,3.829,4.966,1.203,144.628,156.313,121.537,148.028,9.633
Track_168,168,11,3,7,0,0,0,2.875,87.750,90.625,6.788,168,1270.395,839.642,0,2.521,5.844,1.124,2.627,1.388,127.452,132.622,120.712,127.022,4.019
Track_170,170,309,0,0,0,0,0,38.500,89,127.500,248.096,170,1210.162,351.490,0,6.639,33.381,0.000,6.376,3.426,254.981,617.983,130.011,237.313,69.416
Track_171,171,1322,0,0,0,0,0,165.125,89.625,254.750,1330.996,171,675.722,368.498,0,8.154,36.149,0.000,8.006,3.507,375.025,663.901,125.136,385.300,72.956
Track_173,173,67,0,0,0,0,0,8.250,90.375,98.625,60.454,173,1295.767,828.256,0,7.598,33.186,1.256,7.171,4.926,232.541,352.805,125.385,216.622,50.627
Track_174,174,41,0,0,0,0,0,5.000,90.625,95.625,26.974,174,111.912,549.756,0,5.421,11.846,1.832,4.903,2.550,147.845,158.840,121.312,151.716,10.317
Track_175,175,10,1,8,0,0,0,2.125,90.750,92.875,5.615,175,1154.645,768.156,0,2.802,7.500,0.934,2.627,2.008,121.521,123.023,120.032,121.791,1.012
Track_177,177,24,1,6,0,0,0,3.625,94.625,98.250,7.255,177,1076.529,637.501,0,6.221,20.149,0.487,4.851,4.374,129.502,133.812,123.364,130.045,3.122
Track_178,178,21,1,12,0,0,0,4.000,94.500,98.500,17.553,178,1194.144,763.708,0,3.831,6.693,1.590,3.645,1.431,137.613,146.698,123.291,138.138,6.980
Track_179,179,22,1,4,0,0,0,3.125,95.750,98.875,29.028,179,1091.405,634.996,0,10.662,104.113,0.989,3.857,22.786,125.357,128.890,120.700,125.868,2.406
Track_183,183,17,0,0,0,0,0,2.000,97.125,99.125,23.447,183,40.052,852.426,0,11.750,17.010,8.661,11.230,2.211,150.803,164.592,121.023,156.649,13.525
Track_184,184,19,0,0,0,0,0,2.250,98,100.250,22.945,184,156.357,548.750,0,10.217,13.527,5.311,11.583,2.775,139.386,157.526,125.051,136.190,10.325
Track_185,185,60,18,16,0,0,0,25.125,98.250,123.375,0.384,185,1041.490,480.210,0,5.622,63.037,0.000,0.480,16.562,161.704,165.283,151.858,163.607,3.701
Track_186,186,41,3,4,0,0,0,6.000,98.750,104.750,73.592,186,139.374,859.848,0,12.220,18.026,7.626,11.629,3.124,151.400,191.158,121.145,152.223,18.733
Track_187,187,16,0,0,0,0,0,1.875,99.750,101.625,4.897,187,123.820,605.783,0,2.655,3.818,1.625,2.557,0.574,128.710,133.853,120.489,130.295,3.928
Track_189,189,18,0,0,0,0,0,2.125,101.375,103.500,25.458,189,85.148,850.265,0,11.992,16.069,6.884,12.405,3.173,154.674,178.364,120.963,158.138,15.527
Track_190,190,17,0,0,0,0,0,2.000,102.500,104.500,26.610,190,198.661,548.151,0,13.325,17.599,8.037,13.390,3.262,155.799,182.423,122.559,157.342,18.182
Track_194,194,37,0,0,0,0,0,4.500,104.375,108.875,37.505,194,1187.196,866.854,0,8.350,15.476,3.726,7.989,3.317,166.575,193.223,125.671,176.727,20.834
Track_198,198,26,1,3,0,0,0,3.500,105.750,109.250,29.691,198,204.574,859.813,0,8.622,13.889,5.418,8.179,2.511,156.064,181.834,122.856,159.746,16.431
Track_199,199,32,0,0,0,0,0,3.875,105.625,109.500,25.069,199,238.259,548.027,0,6.482,13.543,3.296,6.143,2.700,141.659,150.205,123.680,144.719,6.459
Track_202,202,15,0,0,0,0,0,1.750,108.125,109.875,7.688,202,148.091,849.082,0,4.416,8.830,2.152,3.991,1.804,158.091,175.946,130.695,161.568,14.959
Track_203,203,1275,1,4,0,0,0,159.750,108.500,268.250,1268.256,203,657.528,455.382,0,8.062,35.798,0.000,8.165,3.677,363.592,638.082,125.860,376.060,64.526
Track_206,206,130,1,4,0,0,0,16.625,110.125,126.750,113.578,206,1279.662,865.154,0,7.293,24.746,0.000,7.465,3.870,183.661,448.374,120.908,181.917,47.988
Track_207,207,77,1,5,0,0,0,10.125,110.250,120.375,78.304,207,276.650,858.918,0,8.733,16.179,1.057,9.120,3.764,156.077,219.655,123.526,150.997,23.101
Track_209,209,41,0,0,0,0,0,5.000,110.875,115.875,21.711,209,1243.239,853.051,0,7.346,84.576,1.599,4.617,12.867,123.146,127.068,120.219,122.883,1.765
Track_210,210,34,0,0,0,0,0,4.125,111,115.125,30.698,210,184.837,848.174,0,7.470,11.892,4.315,7.049,1.985,156.360,181.292,121.614,157.182,16.275
Track_211,211,26,0,0,0,0,0,3.125,111.750,114.875,18.168,211,282.784,547.757,0,5.836,8.267,2.693,6.054,1.384,128.069,132.100,122.128,128.419,2.956
Track_214,214,17,1,6,0,0,0,2.750,112.375,115.125,15.491,214,1254.900,853.382,0,9.908,49.703,1.534,5.516,13.221,122.744,125.531,120.041,123.022,1.577
Track_215,215,15,0,0,0,0,0,1.750,112.750,114.500,9.032,215,1326.756,747.236,0,5.538,34.372,0.000,3.559,8.930,205.328,395.244,120.474,145.058,96.541
Track_218,218,49,2,4,0,0,0,6.750,113,119.750,30.173,218,1264.789,852.902,0,6.808,59.921,0.076,3.603,11.003,124.155,129.216,120.186,123.684,2.412
