Label,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,LONGEST_GAP,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_INDEX,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TRACK_MAX_QUALITY,TRACK_MIN_QUALITY,TRACK_MEDIAN_QUALITY,TRACK_STD_QUALITY
Track_20,20,242,5,5,0,0,0,31.875,0.000,31.875,1144.769,20,765.798,769.844,0,36.107,66.049,19.597,35.870,7.512,260.181,368.018,113.503,270.779,65.567
Track_21,21,307,0,0,0,0,0,38.250,1.375,39.625,1330.558,21,668.854,400.606,0,34.848,61.738,0.000,36.504,10.950,355.285,565.826,229.057,346.267,69.578
Track_22,22,351,0,0,0,0,0,43.750,2.125,45.875,1330.566,22,693.680,801.456,0,30.462,61.021,10.400,30.469,7.140,343.340,474.158,242.048,351.521,47.031
Track_23,23,40,8,6,0,0,0,9.000,2.750,11.750,241.447,23,1044.922,460.319,0,26.763,35.217,18.936,26.336,4.195,118.328,130.391,110.263,118.079,4.981
Track_24,24,322,3,3,0,0,0,40.750,3.000,43.750,1011.765,24,846.156,528.249,0,24.792,41.552,5.200,24.673,5.712,170.116,226.845,110.107,173.350,20.472
Track_26,26,298,0,0,0,0,0,37.125,6.500,43.625,1330.560,26,694.805,310.532,0,35.863,70.198,0.000,35.965,8.527,379.249,626.826,235.663,366.638,91.584
Track_27,27,38,3,4,0,0,0,5.875,6.375,12.250,222.519,27,487.925,551.039,0,36.839,50.808,20.717,36.656,6.611,182.645,233.327,113.071,187.264,31.477
Track_28,28,342,0,0,0,0,0,42.625,9.125,51.750,1330.558,28,671.186,740.769,0,31.236,71.253,0.000,31.701,10.369,456.527,552.927,328.638,468.121,61.753
Track_29,29,314,0,0,0,0,0,39.125,11.125,50.250,1330.551,29,692.484,576.153,0,34.055,74.190,11.055,32.761,10.053,411.727,557.748,245.389,426.880,72.180
Track_31,31,15,2,7,0,0,0,3.000,13.125,16.125,71.229,31,1230.418,461.072,0,24.204,30.576,20.089,24.290,3.231,122.968,140.541,114.426,119.178,7.101
Track_32,32,167,5,4,0,0,0,22.500,13.625,36.125,725.692,32,975.915,547.087,0,32.478,63.556,14.250,31.557,10.364,244.438,397.604,110.104,241.708,65.813
Track_33,33,478,0,0,0,0,0,59.625,14.375,74.000,1330.560,33,634.497,619.391,0,22.407,68.833,0.000,25.294,11.730,249.771,404.275,114.049,232.825,80.417
Track_34,34,310,0,0,0,0,0,38.625,17.125,55.750,1330.553,34,664.567,858.047,0,34.504,67.382,5.200,33.786,9.373,509.877,661.325,291.635,520.376,51.499
Track_35,35,304,0,0,0,0,0,37.875,17.625,55.500,1330.551,35,653.807,743.552,0,35.192,69.921,5.200,34.912,9.819,472.834,627.838,120.810,494.371,69.407
Track_39,39,28,2,6,0,0,0,4.500,27.875,32.375,141.971,39,72.661,575.554,0,32.723,56.012,23.211,31.909,6.488,157.082,396.425,110.253,149.958,53.339
Track_42,42,235,1,1,0,0,0,29.375,29.625,59.000,840.223,42,884.186,586.743,0,28.671,49.173,14.594,28.040,7.418,206.731,313.372,114.118,200.858,49.638
Track_43,43,278,0,0,0,0,0,34.625,29.500,64.125,1330.560,43,647.117,400.638,0,38.434,64.185,19.660,38.062,9.637,577.591,709.398,402.154,559.750,66.464
Track_44,44,15,2,5,0,0,0,2.625,30.875,33.500,55.372,44,591.469,368.510,0,17.506,29.779,11.478,16.818,5.079,125.122,137.196,111.127,124.652,8.513
Track_45,45,358,0,0,0,0,0,44.625,32.375,77.000,1330.560,45,628.880,335.418,0,29.887,64.223,0.000,29.567,7.732,357.743,516.305,162.510,359.868,82.570
Track_47,47,177,5,7,0,0,0,25.000,33.875,58.875,560.744,47,1035.709,434.048,0,23.098,58.734,5.200,22.009,7.205,156.999,275.103,110.006,151.425,28.290
Track_48,48,13,1,5,0,0,0,2.125,36.125,38.250,57.031,48,242.140,575.989,0,26.759,32.626,20.888,27.036,4.021,144.719,187.696,117.058,137.054,24.425
Track_49,49,240,0,0,0,0,0,29.875,38.250,68.125,1330.569,49,628.716,586.095,0,44.584,80.441,0.000,43.482,11.892,226.715,392.448,128.749,226.076,41.086
Track_50,50,288,0,0,0,0,0,35.875,39.250,75.125,1330.566,50,630.458,693.903,0,37.137,70.614,0.000,36.670,9.156,535.236,639.464,401.075,548.318,59.541
Track_53,53,297,0,0,0,0,0,37.000,41.875,78.875,1330.550,53,659.507,793.999,0,35.973,65.232,18.360,34.810,8.459,285.174,464.605,130.756,302.281,53.151
Track_54,54,241,1,4,0,0,0,30.500,42.875,73.375,1330.551,54,654.861,275.456,0,44.770,80.392,5.200,43.428,11.725,414.073,527.769,112.116,408.655,67.166
Track_55,55,244,4,5,0,0,0,31.875,43.625,75.500,947.972,55,869.363,575.159,0,29.956,71.740,15.711,29.257,6.832,243.542,374.185,112.279,254.149,59.547
Track_57,57,36,0,0,0,0,0,4.375,44.250,48.625,162.266,57,118.890,277.163,0,37.114,47.983,21.928,37.276,6.727,133.229,151.302,110.452,137.165,11.610
Track_58,58,267,0,0,0,0,0,33.250,44.625,77.875,1330.573,58,669.171,341.447,0,40.045,83.720,0.000,38.988,9.005,494.801,626.010,270.452,501.712,73.533
Track_60,60,265,0,0,0,0,0,33.000,45.125,78.125,1218.957,60,602.336,544.202,0,37.594,61.671,8.460,36.659,8.939,255.830,365.073,152.902,252.464,41.673
Track_62,62,315,7,4,0,0,0,41.375,48.750,90.125,1242.730,62,754.567,711.103,0,30.016,57.339,16.484,29.685,6.089,203.480,368.781,110.858,209.822,51.416
Track_64,64,251,0,0,0,0,0,31.250,49.500,80.750,1325.396,64,755.264,635.223,0,42.457,133.099,11.628,37.023,20.506,394.246,476.287,274.521,406.087,48.165
Track_65,65,88,0,0,0,0,0,10.875,49.875,60.750,609.911,65,338.275,632.779,0,56.109,78.078,30.554,58.401,12.824,251.738,279.079,126.050,255.435,20.527
Track_68,68,274,0,0,0,0,0,34.125,51.125,85.250,1330.553,68,671.609,782.725,0,39.016,73.666,3.672,38.173,8.556,505.801,591.562,336.167,512.085,46.100
Track_70,70,141,1,1,0,0,0,17.625,52.250,69.875,827.119,70,447.671,726.021,0,46.982,75.336,27.652,44.526,10.665,188.054,239.405,117.946,188.768,19.214
Track_73,73,273,0,0,0,0,0,34.000,53.000,87.000,1330.556,73,671.162,364.685,0,39.178,79.615,0.000,39.965,9.826,450.608,585.326,207.278,433.472,74.589
Track_75,75,136,11,7,0,0,0,21.250,54.000,75.250,471.487,75,1057.664,392.528,0,22.512,35.333,12.972,22.205,4.634,129.406,152.775,110.039,129.125,11.664
Track_80,80,324,0,0,0,0,0,40.375,55.625,96.000,1330.569,80,681.466,719.324,0,32.974,61.154,9.860,33.295,6.898,410.846,525.844,232.673,429.554,73.177
Track_81,81,315,1,2,0,0,0,39.500,55.875,95.375,1328.079,81,672.147,384.322,0,33.543,78.094,0.000,32.832,7.675,208.306,252.664,119.406,207.179,19.633
Track_82,82,257,0,0,0,0,0,32.000,56.625,88.625,1330.556,82,671.610,592.823,0,41.607,76.411,23.502,41.461,8.533,182.685,220.771,144.034,181.842,13.810
Track_85,85,296,0,0,0,0,0,36.875,57.250,94.125,1330.563,85,671.925,455.342,0,36.195,69.272,0.000,35.802,8.539,325.516,539.839,169.553,324.918,44.150
Track_86,86,314,0,0,0,0,0,39.125,57.500,96.625,1330.620,86,689.414,931.493,0,34.055,71.807,0.000,34.784,8.870,536.442,660.192,251.718,545.165,63.857
Track_89,89,350,0,0,0,0,0,43.625,60.000,103.625,1330.556,89,663.836,242.925,0,30.509,61.299,0.000,30.772,6.619,364.741,509.526,239.616,337.713,76.845
Track_90,90,371,0,0,0,0,0,46.250,60.125,106.375,1330.607,90,778.316,811.879,0,28.873,64.242,0.040,33.188,14.605,448.265,555.691,339.750,443.657,48.785
Track_91,91,306,6,4,0,0,0,40.125,61.250,101.375,1330.551,91,677.801,863.573,0,33.347,57.061,10.705,33.136,8.069,247.927,454.445,112.336,266.794,59.377
Track_93,93,321,1,4,0,0,0,40.500,62.125,102.625,995.152,93,472.073,216.774,0,24.621,46.800,8.492,24.241,6.353,286.697,375.957,178.229,284.566,32.887
Track_95,95,241,0,0,0,0,0,30.000,65.000,95.000,1330.614,95,717.585,920.553,0,44.692,79.886,14.051,44.071,11.099,262.012,371.262,156.064,260.656,36.017
Track_97,97,288,0,0,0,0,0,35.875,66.125,102.000,1330.554,97,646.613,480.912,0,37.208,70.264,10.400,36.860,9.766,500.737,589.683,113.452,512.583,54.163
Track_99,99,287,0,0,0,0,0,35.750,66.875,102.625,1330.551,99,641.186,783.970,0,37.249,70.492,2.686,36.947,11.858,354.615,439.850,235.912,365.909,49.329
Track_101,101,30,0,0,0,0,0,3.625,67.125,70.750,220.583,101,1222.219,633.432,0,60.923,77.395,47.960,59.923,7.873,222.262,253.869,180.800,230.570,22.583
Track_102,102,226,3,4,0,0,0,29.125,68.250,97.375,923.499,102,896.675,837.485,0,31.782,75.323,9.856,31.511,7.976,211.884,436.442,114.753,217.687,43.223
Track_103,103,246,0,0,0,0,0,30.625,68.625,99.250,1330.556,103,676.881,457.925,0,43.464,67.651,12.800,44.395,9.574,486.645,586.001,164.673,498.030,63.217
Track_104,104,174,2,2,0,0,0,22.000,68.625,90.625,1174.440,104,607.802,926.391,0,53.323,82.955,22.241,52.652,12.138,258.198,316.621,174.651,258.992,26.067
Track_105,105,235,2,2,0,0,0,29.625,68.750,98.375,1330.550,105,678.396,381.996,0,44.714,74.304,12.439,45.078,10.905,287.433,347.587,214.679,288.606,21.556
Track_106,106,349,2,2,0,0,0,43.875,69.125,113.000,1330.554,106,666.041,604.560,0,30.267,60.968,5.200,30.666,6.988,161.344,234.316,114.256,161.489,15.532
Track_107,107,76,0,0,0,0,0,9.375,70.375,79.750,469.542,107,1076.578,729.344,0,50.132,82.889,23.341,52.207,11.132,179.886,209.256,145.401,178.579,12.831
Track_108,108,305,0,0,0,0,0,38.000,71.375,109.375,1330.556,108,652.298,289.989,0,35.056,59.036,5.200,35.390,8.189,452.451,668.095,214.226,427.104,83.145
Track_109,109,117,2,3,0,0,0,15.125,71.500,86.625,773.649,109,398.847,545.647,0,51.173,77.803,30.540,51.407,9.972,234.633,299.314,181.381,237.024,23.357
Track_110,110,281,1,1,0,0,0,35.125,71.625,106.750,1330.553,110,670.057,821.265,0,37.888,57.236,11.265,38.578,8.564,301.620,434.556,112.296,302.640,84.633
Track_111,111,224,1,1,0,0,0,28.000,71.750,99.750,1267.028,111,608.258,761.173,0,45.205,83.179,14.887,44.955,12.334,189.558,262.511,144.062,187.221,22.245
Track_116,116,151,1,2,0,0,0,19.000,76.625,95.625,869.698,116,457.062,481.402,0,45.712,73.753,16.550,46.192,10.231,270.464,316.345,188.997,276.997,26.946
Track_117,117,14,2,4,0,0,0,2.375,76.625,79.000,93.935,117,81.886,326.547,0,39.294,47.649,34.522,38.851,3.307,125.605,142.382,113.171,124.495,8.241
Track_118,118,286,2,1,0,0,0,35.875,77.125,113.000,1323.777,118,730.460,648.206,0,36.879,69.826,0.065,41.473,16.423,172.155,259.646,116.048,171.364,22.625
Track_119,119,22,1,1,0,0,0,2.750,78.125,80.875,110.831,119,1278.302,543.377,0,42.751,79.067,33.762,40.462,10.535,213.420,253.268,165.704,224.224,27.038
Track_123,123,178,2,1,0,0,0,22.375,80.125,102.500,938.754,123,438.752,365.611,0,41.644,78.096,11.462,40.825,10.920,159.146,212.731,114.714,159.666,21.803
Track_124,124,248,0,0,0,0,0,30.875,80.125,111.000,1330.560,124,645.174,308.637,0,43.106,67.185,0.000,43.549,11.170,518.448,734.758,315.864,504.829,61.130
Track_125,125,279,0,0,0,0,0,34.750,81.000,115.750,1330.601,125,660.578,837.866,0,38.315,69.036,11.119,38.461,10.380,566.686,690.242,279.012,571.492,55.013
Track_127,127,276,0,0,0,0,0,34.375,83.250,117.625,1330.607,127,650.019,942.868,0,38.814,80.802,0.000,40.073,16.092,371.799,505.162,192.226,372.687,34.278
Track_130,130,229,6,3,0,0,0,29.500,84.250,113.750,1330.558,130,652.484,364.239,0,44.813,77.111,14.628,44.860,11.641,220.030,298.604,143.024,219.336,28.609
Track_131,131,111,0,0,0,0,0,13.750,84.375,98.125,474.360,131,224.270,871.872,0,34.508,70.296,0.000,34.189,9.866,217.510,274.374,173.831,218.044,16.579
Track_136,136,276,0,0,0,0,0,34.375,88.625,123.000,1330.550,136,650.726,603.912,0,38.717,59.220,8.677,39.982,10.022,541.883,621.290,450.584,555.394,42.916
Track_138,138,264,0,0,0,0,0,32.875,89.500,122.375,1330.596,138,657.733,887.907,0,40.486,62.111,10.828,42.835,10.337,328.045,454.914,195.581,340.840,44.005
Track_139,139,104,2,5,0,0,0,13.625,90.000,103.625,576.828,139,273.619,597.278,0,43.234,78.113,12.869,42.577,12.310,153.313,206.127,111.364,151.717,23.981
Track_140,140,344,0,0,0,0,0,42.875,90.125,133.000,1330.551,140,651.603,238.744,0,31.076,73.105,0.126,33.333,10.649,430.763,589.304,278.230,415.670,73.218
Track_142,142,230,0,0,0,0,0,28.625,90.750,119.375,1330.657,142,666.136,494.583,0,46.498,79.200,10.776,48.724,13.524,445.080,552.666,266.537,455.275,60.373
Track_145,145,242,0,0,0,0,0,30.125,91.125,121.250,1330.591,145,681.132,530.317,0,44.308,73.647,6.367,47.006,13.344,512.996,624.939,411.579,509.896,36.855
Track_146,146,17,4,5,0,0,0,3.500,91.125,94.625,113.952,146,1044.478,546.413,0,32.510,48.051,16.406,34.743,9.115,199.724,228.183,161.209,202.348,14.149
Track_148,148,263,1,2,0,0,0,33.000,91.375,124.375,1330.554,148,663.741,405.202,0,40.560,65.117,5.200,42.715,10.285,300.630,536.744,116.442,283.775,82.721
Track_152,152,29,0,0,0,0,0,3.500,92.250,95.750,261.984,152,423.753,436.008,0,80.069,120.953,37.805,78.993,21.047,315.217,398.218,122.762,314.621,58.288
Track_153,153,17,0,0,0,0,0,2.000,92.375,94.375,131.382,153,392.473,442.899,0,65.728,87.399,40.185,64.373,11.647,120.645,130.983,112.830,120.746,5.369
Track_154,154,171,2,2,0,0,0,21.625,92.250,113.875,967.231,154,508.489,588.274,0,44.748,74.944,11.562,45.178,13.633,241.971,319.674,181.810,244.807,23.370
Track_159,159,207,9,6,0,0,0,28.500,94.125,122.625,809.475,159,928.104,565.561,0,28.959,62.799,11.206,29.984,6.851,148.966,250.770,110.147,148.098,26.484
Track_164,164,158,4,3,0,0,0,20.625,95.750,116.375,701.383,164,1017.885,330.800,0,34.011,55.436,16.111,34.224,9.013,189.742,260.214,113.818,192.904,35.483
Track_167,167,370,14,5,0,0,0,49.625,96.750,146.375,1322.212,167,695.977,950.465,0,26.861,55.285,0.158,27.858,7.586,165.988,346.543,110.360,161.833,38.240
Track_168,168,149,9,5,0,0,0,21.875,97.000,118.875,582.845,168,293.970,388.259,0,27.354,45.006,12.656,28.374,5.959,131.577,181.030,110.619,129.554,13.595
Track_169,169,46,2,1,0,0,0,5.875,97.125,103.000,630.733,169,356.924,634.960,0,107.859,154.184,67.824,105.555,20.228,185.817,218.807,149.862,187.905,17.981
Track_170,170,45,5,4,0,0,0,6.750,97.250,104.000,295.715,170,264.471,236.196,0,44.637,125.868,12.739,42.898,17.453,147.860,203.042,110.263,144.018,24.763
Track_173,173,33,1,1,0,0,0,4.125,97.750,101.875,367.235,173,379.876,673.336,0,88.834,108.956,68.521,89.209,13.653,283.803,347.055,218.873,284.426,27.399
Track_174,174,249,1,1,0,0,0,31.125,97.875,129.000,1330.560,174,699.598,677.665,0,42.839,77.561,15.524,42.513,12.402,200.826,289.408,111.215,200.052,29.615
Track_176,176,21,1,1,0,0,0,2.625,98.750,101.375,114.482,176,566.096,870.742,0,43.373,51.974,35.153,44.612,5.920,207.381,221.639,186.843,207.606,9.087
Track_181,181,219,1,4,0,0,0,27.750,99.375,127.125,873.305,181,422.666,568.265,0,31.437,60.967,15.292,32.334,6.626,207.343,381.720,133.664,208.750,20.745
Track_184,184,24,2,1,0,0,0,3.125,100.625,103.750,158.718,184,1252.727,481.736,0,50.381,58.852,42.486,50.940,4.682,239.929,255.069,208.232,242.455,12.654
Track_185,185,259,0,0,0,0,0,32.250,101.250,133.500,1330.551,185,651.330,779.400,0,41.309,71.601,10.400,42.438,9.301,478.812,554.258,336.936,487.469,43.553
Track_186,186,229,0,0,0,0,0,28.500,101.375,129.875,1330.556,186,637.334,916.457,0,46.708,74.966,12.009,47.661,11.162,562.434,656.955,405.408,571.263,40.689
Track_187,187,55,2,5,0,0,0,7.500,101.750,109.250,285.505,187,791.385,872.624,0,38.826,48.408,26.459,39.340,4.990,155.335,217.282,117.466,153.381,22.538
Track_188,188,281,0,0,0,0,0,35.000,101.875,136.875,1330.556,188,638.667,675.349,0,38.049,71.786,15.797,39.375,9.204,363.403,526.755,208.018,386.274,76.563
Track_189,189,338,2,1,0,0,0,42.375,101.875,144.250,1330.551,189,641.836,559.302,0,31.460,67.703,5.200,30.927,9.146,239.401,409.433,131.004,238.960,33.763
Track_191,191,127,0,0,0,0,0,15.750,102.375,118.125,704.725,191,358.149,537.909,0,44.760,72.077,20.592,44.096,13.042,248.605,297.778,121.725,249.098,22.310
Track_192,192,245,0,0,0,0,0,30.500,102.250,132.750,1330.573,192,631.843,611.878,0,43.658,72.527,18.595,44.494,9.597,186.083,287.653,140.802,185.999,19.571
Track_193,193,266,0,0,0,0,0,33.125,102.500,135.625,1179.422,193,555.124,561.713,0,35.728,86.571,13.167,34.720,12.705,327.657,534.378,170.109,323.737,76.331
Track_194,194,268,0,0,0,0,0,33.375,102.500,135.875,1330.573,194,673.776,636.159,0,39.880,69.869,6.885,40.400,9.306,361.424,472.474,184.389,385.241,77.568
Track_195,195,262,0,0,0,0,0,32.625,102.750,135.375,1330.566,195,640.510,891.030,0,40.859,63.270,15.600,41.081,9.249,399.589,551.262,232.260,424.968,72.130
Track_199,199,62,1,5,0,0,0,8.250,103.625,111.875,172.250,199,1122.250,212.887,0,20.647,37.566,10.400,20.800,7.040,313.348,357.971,180.852,320.450,33.611
Track_208,208,415,0,0,0,0,0,51.750,106.375,158.125,1330.566,208,690.682,751.424,0,25.879,85.971,0.007,28.769,24.334,474.115,604.761,229.444,502.806,66.513
Track_209,209,163,0,0,0,0,0,20.250,106.625,126.875,793.255,209,370.024,263.299,0,39.185,60.560,13.613,41.028,10.929,275.190,323.380,178.835,279.515,26.649
Track_210,210,263,0,0,0,0,0,32.750,107.125,139.875,1330.591,210,630.704,504.426,0,40.833,73.052,8.342,42.585,12.649,263.007,408.459,111.184,262.824,66.131
Track_211,211,269,1,1,0,0,0,33.625,107.250,140.875,1330.554,211,643.113,375.628,0,39.567,64.622,5.011,39.955,9.564,229.785,338.236,127.926,232.460,26.222
Track_212,212,81,3,5,0,0,0,11.000,107.625,118.625,569.725,212,869.213,236.874,0,52.742,77.743,29.376,52.571,11.544,184.638,249.261,115.766,182.035,32.921
Track_213,213,107,4,4,0,0,0,14.250,107.625,121.875,445.785,213,1067.972,870.574,0,30.615,48.381,1.127,31.228,8.564,202.721,232.533,143.702,204.353,17.647
Track_215,215,26,1,3,0,0,0,3.500,108.000,111.500,118.060,215,1282.027,367.910,0,32.286,45.986,18.510,33.928,8.303,186.985,210.838,171.148,188.564,8.052
Track_216,216,286,0,0,0,0,0,35.625,108.500,144.125,1330.566,216,664.222,811.944,0,37.387,69.482,0.357,38.101,11.798,437.383,572.184,282.747,446.804,52.737
Track_218,218,48,0,0,0,0,0,5.875,109.000,114.875,241.125,218,1207.106,634.875,0,41.056,68.942,27.105,40.774,7.906,208.187,271.486,175.875,207.577,14.770
Track_223,223,274,0,0,0,0,0,34.125,111.125,145.250,1330.607,223,669.306,784.774,0,39.069,62.365,0.000,39.275,9.003,464.540,665.755,159.549,471.661,63.964
Track_224,224,33,2,3,0,0,0,4.500,112.625,117.125,220.099,224,1217.367,670.314,0,50.250,76.050,21.973,48.199,11.026,223.157,265.461,177.630,221.834,24.558
Track_227,227,28,0,0,0,0,0,3.375,113.000,116.375,69.705,227,1249.249,212.622,0,20.841,31.200,10.400,20.800,4.834,296.899,321.358,249.602,296.903,14.795
Track_230,230,54,2,2,0,0,0,7.000,114.500,121.500,274.983,230,1191.078,870.382,0,39.254,57.964,28.309,39.491,6.129,151.884,332.474,114.874,150.198,31.897
Track_231,231,17,1,1,0,0,0,2.125,114.625,116.750,101.717,231,1048.805,595.421,0,47.768,55.215,39.070,49.662,4.731,214.158,246.001,179.039,216.844,18.756
Track_232,232,47,0,0,0,0,0,5.750,114.750,120.500,224.879,232,115.922,346.188,0,39.378,63.502,12.672,41.136,9.329,217.813,284.130,152.732,222.530,31.874
Track_233,233,231,3,3,0,0,0,29.625,116.000,145.625,1168.384,233,633.987,358.438,0,39.230,70.385,19.021,38.323,10.978,179.533,273.006,129.344,169.820,28.169
Track_234,234,215,3,6,0,0,0,27.750,116.875,144.625,1226.807,234,794.187,344.335,0,44.769,93.768,15.448,40.836,14.618,175.573,247.519,113.385,177.108,25.603
Track_235,235,28,0,0,0,0,0,3.375,117.375,120.750,189.034,235,1236.613,596.846,0,56.037,69.195,44.691,57.245,7.056,212.406,244.088,187.985,211.712,11.603
Track_237,237,312,0,0,0,0,0,38.875,118.125,157.000,1330.554,237,626.348,685.982,0,34.385,71.293,0.015,37.568,15.568,480.759,596.504,283.950,492.012,50.719
Track_238,238,19,1,2,0,0,0,2.500,119.125,121.625,133.701,238,1265.770,238.333,0,53.859,65.869,41.589,52.633,7.155,183.702,283.988,113.162,184.599,36.806
Track_239,239,305,1,1,0,0,0,38.125,118.375,156.500,1330.577,239,684.427,937.084,0,34.894,68.224,0.000,34.411,8.413,300.548,509.971,146.626,305.116,45.913
Track_240,240,121,2,3,0,0,0,15.500,118.375,133.875,669.765,240,330.611,645.232,0,43.093,74.426,26.694,42.600,6.940,255.230,323.308,203.981,258.723,18.450
Track_243,243,39,4,4,0,0,0,5.875,118.500,124.375,247.970,243,136.603,495.440,0,43.058,72.220,29.693,42.897,7.309,147.224,344.816,110.930,140.858,38.533
Track_244,244,25,3,4,0,0,0,4.000,120.000,124.000,123.599,244,671.830,388.245,0,30.797,37.594,21.613,30.215,3.907,127.582,154.316,110.446,127.595,12.488
Track_245,245,192,9,4,0,0,0,26.625,120.750,147.375,966.785,245,489.755,788.479,0,36.755,82.881,14.805,36.261,8.148,189.172,230.126,144.219,189.014,19.031
Track_247,247,52,0,0,0,0,0,6.375,120.875,127.250,448.634,247,238.870,811.566,0,70.387,114.385,41.195,70.192,14.358,224.649,255.725,175.378,226.056,18.556
Track_249,249,287,1,2,0,0,0,36.000,121.875,157.875,1330.550,249,674.471,806.765,0,36.948,57.840,16.801,36.766,7.631,175.431,262.169,115.145,177.726,19.342
Track_251,251,20,2,5,0,0,0,3.250,121.125,124.375,120.213,251,320.830,345.753,0,38.579,48.128,29.344,39.157,5.670,149.172,184.387,115.743,154.203,20.102
Track_252,252,282,0,0,0,0,0,35.125,122.500,157.625,1330.551,252,639.610,530.804,0,37.921,65.534,1.649,38.963,9.908,455.880,560.136,338.234,455.930,55.432
Track_253,253,44,2,2,0,0,0,5.750,122.875,128.625,336.613,253,1147.642,545.570,0,58.827,95.117,33.709,58.560,12.829,233.394,284.739,131.417,234.182,25.010
Track_254,254,251,0,0,0,0,0,31.250,122.875,154.125,1330.601,254,702.761,436.171,0,42.638,83.471,0.000,41.972,10.654,513.551,658.104,146.026,518.532,70.225
