Label,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,LONGEST_GAP,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_INDEX,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TRACK_MAX_QUALITY,TRACK_MIN_QUALITY,TRACK_MEDIAN_QUALITY,TRACK_STD_QUALITY
Track_333,333,41,2,1,0,0,0,5.250,226.375,231.625,271.074,333,171.667,631.990,0,51.362,72.527,34.744,51.093,10.568,197.943,259.704,155.664,200.720,25.145
Track_338,338,93,3,5,0,0,0,12.875,228.750,241.625,246.097,338,562.238,848.941,0,18.854,29.022,8.921,18.111,4.550,163.044,206.138,150.607,160.694,10.367
Track_339,339,18,0,0,0,0,0,2.125,229,231.125,40.513,339,1283.886,890.457,0,19.073,23.211,15.295,18.412,2.197,195.326,210.284,160.126,203.042,14.383
Track_340,340,303,0,0,0,0,0,37.750,230.500,268.250,916.088,340,442.521,332.608,0,24.315,47.769,0.000,23.682,6.733,629.203,828.627,205.534,629.854,32.676
Track_342,342,22,1,4,0,0,0,3.125,232.125,235.250,111.250,342,390.442,631.681,0,37.034,53.047,21.907,37.452,9.426,202.398,263.338,153.715,200.609,33.663
Track_343,343,282,0,0,0,0,0,35.125,233.125,268.250,780.766,343,380.732,766.113,0,22.242,44.776,0.000,22.037,5.747,353.293,655.533,207.941,369.518,71.350
Track_344,344,39,2,7,0,0,0,6.000,234.625,240.625,110.403,344,1061.669,501.101,0,18.483,26.078,14.435,17.862,2.704,195.155,231.097,153.700,198.916,21.017
Track_346,346,27,3,3,0,0,0,3.875,235.250,239.125,152.849,346,519.990,630.243,0,42.153,67.436,28.391,39.477,8.489,176.533,212.926,150.168,171.821,18.143
Track_347,347,263,0,0,0,0,0,32.750,235.500,268.250,798.342,347,420.526,727.438,0,24.411,44.892,0.000,24.368,6.691,303.319,381.588,185.754,310.362,39.617
Track_349,349,16,0,0,0,0,0,1.875,238.875,240.750,97.878,349,657.235,637.296,0,61.592,75.195,48.164,61.853,7.453,185.925,222.219,156.116,184.691,21.751
Track_351,351,226,0,0,0,0,0,28.125,240.125,268.250,745.567,351,362.976,819.104,0,26.537,48.792,0.000,26.667,7.702,537.619,631.266,431.234,540.693,43.599
Track_353,353,26,1,1,0,0,0,3.250,240.500,243.750,88.629,353,736.440,637.095,0,26.964,48.543,17.890,21.584,10.018,209.946,256.080,152.589,229.337,35.504
Track_356,356,16,1,5,0,0,0,2.500,241.625,244.125,73.158,356,775.225,633.495,0,35.753,50.486,20.865,40.442,10.099,174.635,210.721,151.335,175.190,17.403
Track_360,360,36,2,4,0,0,0,5.250,242.750,248.000,96.531,360,1186.300,500.732,0,18.099,23.270,7.606,17.511,3.977,196.507,237.050,150.624,202.130,24.974
Track_361,361,52,3,7,0,0,0,7.750,243,250.750,172.134,361,766.237,849.101,0,22.359,27.331,16.717,22.368,2.100,165.910,194.421,150.464,164.042,11.994
Track_362,362,195,0,0,0,0,0,24.250,244,268.250,592.896,362,305.607,563.583,0,24.492,47.107,5.200,23.896,5.424,499.836,791.524,425.021,501.071,40.376
Track_363,363,160,0,0,0,0,0,19.875,243.875,263.750,518.441,363,1118.772,633.127,0,26.738,107.589,0.000,22.604,14.745,237.438,368.012,150.123,244.568,34.741
Track_369,369,175,0,0,0,0,0,21.750,246.500,268.250,485.242,369,251.552,961.729,0,22.355,58.029,5.200,22.069,5.409,526.928,609.711,437.803,526.253,29.461
Track_372,372,12,1,4,0,0,0,1.875,247,248.875,48.236,372,1201.363,860.084,0,26.170,30.040,23.627,25.732,2.056,196.658,239.211,150.751,210.951,31.846
Track_373,373,173,0,0,0,0,0,21.500,246.750,268.250,501.940,373,252.498,491.956,0,23.403,43.614,2.463,22.256,7.068,295.557,399.945,180.048,297.305,27.356
Track_374,374,15,0,0,0,0,0,1.750,247.750,249.500,85.352,374,1068.215,632.443,0,48.801,60.296,33.764,51.367,7.531,188.608,234.644,152.186,193.452,26.194
Track_375,375,35,0,0,0,0,0,4.250,249,253.250,232.704,375,1208.946,629.964,0,57.273,96.325,39.144,58.649,10.869,185.261,222.761,152.102,188.878,18.740
Track_377,377,15,1,7,0,0,0,2.625,249.125,251.750,57.475,377,1285.727,501.618,0,21.714,24.800,18.059,22.291,2.515,177.918,197.312,153.725,180.027,13.705
Track_379,379,49,2,3,0,0,0,6.500,251.750,258.250,131.835,379,961.435,847.674,0,20.169,33.080,13.864,18.269,5.406,175.763,274.872,150.438,161.366,30.372
Track_383,383,106,0,0,0,0,0,13.125,255.125,268.250,329.133,383,163.531,578.287,0,25.104,51.865,0.000,24.490,6.430,383.746,635.237,322.119,381.687,36.285
Track_384,384,107,0,0,0,0,0,13.250,255,268.250,263.388,384,128.728,910.722,0,19.995,44.943,0.000,19.075,5.487,377.095,704.516,311.723,372.077,47.882
Track_386,386,79,5,2,0,0,0,10.625,257.625,268.250,257.886,386,137.113,963.794,0,24.820,57.938,5.200,23.467,9.613,272.882,400.012,151.519,268.876,52.795
Track_387,387,86,0,0,0,0,0,10.625,257.625,268.250,264.898,387,136.278,979.525,0,25.094,47.831,5.200,22.645,8.960,364.039,487.628,192.541,372.347,69.827
Track_388,388,84,0,0,0,0,0,10.375,257.875,268.250,262.760,388,133.743,363.643,0,25.438,43.325,16.426,23.602,6.416,305.330,586.171,209.368,308.115,48.256
Track_389,389,84,0,0,0,0,0,10.375,257.875,268.250,184.842,389,83.448,889.774,0,18.395,47.512,0.000,17.165,6.450,352.725,590.564,268.111,349.951,47.772
Track_391,391,79,0,0,0,0,0,9.750,258.500,268.250,352.764,391,182.912,438.163,0,36.484,61.370,20.800,33.557,10.357,228.934,286.201,151.105,231.835,22.206
Track_392,392,74,0,0,0,0,0,9.125,259.125,268.250,246.533,392,118.528,870.585,0,27.342,56.808,0.000,26.135,7.935,643.687,798.017,556.461,640.799,32.700
Track_393,393,72,0,0,0,0,0,8.875,259.375,268.250,211.779,393,108.486,470.501,0,23.901,47.137,13.455,23.383,6.769,257.871,482.481,173.666,260.232,45.886
Track_396,396,33,0,0,0,0,0,4.000,260.250,264.250,140.630,396,99.799,921.241,0,35.295,65.819,13.528,34.107,12.187,214.122,307.862,150.388,205.168,40.034
Track_398,398,17,0,0,0,0,0,2.000,260.750,262.750,21.260,398,1296.313,371.633,0,13.072,33.339,3.050,12.071,9.349,168.415,181.324,151.284,170.161,7.624
Track_399,399,11,1,4,0,0,0,1.750,260.875,262.625,9.105,399,1299.021,397.146,0,16.785,25.212,10.929,17.180,4.413,168.354,188.290,150.787,168.672,12.394
Track_404,404,18,0,0,0,0,0,2.125,263.875,266.000,50.141,404,1153.709,846.215,0,23.618,27.161,16.522,25.274,3.054,160.071,167.638,152.193,160.758,4.360
Track_406,406,35,0,0,0,0,0,4.250,264,268.250,119.572,406,64.297,828.348,0,28.310,52.495,5.200,29.186,9.043,315.202,459.671,192.413,322.700,47.545
Track_408,408,21,2,6,0,0,0,3.375,264.875,268.250,105.576,408,251.127,918.282,0,34.906,56.724,20.081,37.485,10.712,173.870,226.734,150.445,161.451,22.979
Track_409,409,28,0,0,0,0,0,3.375,264.875,268.250,114.486,409,63.557,522.825,0,33.928,48.412,21.938,33.158,8.187,274.010,324.862,241.720,277.071,21.668
Track_410,410,19,1,4,0,0,0,2.750,265.500,268.250,77.116,410,264.941,933.329,0,28.563,39.960,21.369,28.652,6.645,194.397,247.509,166.838,191.468,23.948
Track_413,413,253,0,0,0,0,0,31.500,268.375,299.875,1.502,413,256.776,577.813,0,1.049,11.549,0.010,0.514,1.693,374.368,409.920,328.642,379.959,20.693
Track_414,414,253,0,0,0,0,0,31.500,268.375,299.875,219.840,414,656.401,632.742,0,7.738,28.430,0.057,6.391,5.702,337.835,405.584,269.554,337.460,35.945
Track_415,415,253,0,0,0,0,0,31.500,268.375,299.875,257.222,415,577.984,634.640,0,9.065,31.174,0.147,7.881,6.142,268.187,346.599,187.407,276.337,32.423
Track_416,416,153,2,2,0,0,0,19.500,268.375,287.875,125.022,416,1245.807,464.362,0,7.456,32.654,0.000,5.508,6.237,194.661,357.086,152.118,186.667,30.766
Track_417,417,253,0,0,0,0,0,31.500,268.375,299.875,252.018,417,865.841,474.267,0,8.784,36.755,0.041,7.918,5.846,478.649,546.747,376.496,492.478,44.363
Track_418,418,253,0,0,0,0,0,31.500,268.375,299.875,236.695,418,628.486,498.404,0,8.334,35.882,0.093,7.224,5.901,627.338,742.709,508.984,630.963,56.736
Track_419,419,253,0,0,0,0,0,31.500,268.375,299.875,263.839,419,475.149,497.556,0,9.191,38.961,0.133,7.823,6.211,591.631,682.905,507.566,600.180,46.424
Track_420,420,253,0,0,0,0,0,31.500,268.375,299.875,208.296,420,638.298,529.834,0,7.236,31.048,0.087,6.426,5.005,334.351,432.939,203.062,343.574,60.809
Track_421,421,253,0,0,0,0,0,31.500,268.375,299.875,263.429,421,640.909,516.401,0,9.191,41.861,0.072,8.473,6.277,729.683,804.072,647.598,745.692,39.118
Track_422,422,253,0,0,0,0,0,31.500,268.375,299.875,232.947,422,580.724,759.441,0,8.213,32.484,0.259,7.601,5.714,428.292,511.199,350.651,431.890,41.125
Track_423,423,253,0,0,0,0,0,31.500,268.375,299.875,233.101,423,815.017,751.830,0,8.224,32.193,0.195,7.555,5.197,374.019,418.572,349.370,372.257,10.400
Track_424,424,253,0,0,0,0,0,31.500,268.375,299.875,266.356,424,787.417,782.352,0,9.327,34.438,0.071,8.330,6.053,415.454,478.468,327.763,425.128,38.450
Track_425,425,253,0,0,0,0,0,31.500,268.375,299.875,202.935,425,585.187,770.335,0,7.111,25.543,0.103,6.578,4.408,304.420,387.193,253.150,300.999,31.869
Track_426,426,253,0,0,0,0,0,31.500,268.375,299.875,273.814,426,397.434,831.440,0,9.640,40.970,0.045,9.120,6.531,469.904,545.791,410.561,473.279,32.117
Track_427,427,253,0,0,0,0,0,31.500,268.375,299.875,243.073,427,166.143,331.846,0,8.561,31.487,0.261,7.520,5.766,346.321,427.308,267.398,354.437,45.042
Track_428,428,253,0,0,0,0,0,31.500,268.375,299.875,193.832,428,856.962,403.921,0,6.843,21.838,0.322,5.631,4.741,304.774,419.146,176.707,304.996,60.703
Track_429,429,115,0,0,0,0,0,14.250,268.375,282.625,65.607,429,634.793,435.801,0,5.749,21.753,0.360,4.711,3.831,201.787,293.971,157.127,190.690,31.155
Track_432,432,17,0,0,0,0,0,2.000,277.125,279.125,5.156,432,0.872,310.913,0,3.777,22.629,0.000,0.000,6.000,243.681,313.315,177.419,226.078,41.170
Track_434,434,167,0,0,0,0,0,20.750,279.125,299.875,163.468,434,78.799,310.573,0,8.312,42.197,0.000,7.616,5.629,252.428,352.491,203.723,248.733,26.851
Track_435,435,44,0,0,0,0,0,5.375,280.500,285.875,39.420,435,25.919,365.142,0,8.284,47.238,0.000,6.287,8.651,224.789,464.530,151.147,214.187,58.853
Track_438,438,111,1,5,0,0,0,14.375,285.500,299.875,117.843,438,752.732,437.646,0,8.435,16.753,1.472,8.184,3.403,211.079,322.831,151.613,209.593,33.647
Track_439,439,99,0,0,0,0,0,12.250,287.625,299.875,104.761,439,102.700,364.400,0,8.607,24.214,0.922,7.908,4.972,226.383,264.210,156.541,228.617,17.673
Track_443,443,25,0,0,0,0,0,3.000,296.875,299.875,18.481,443,10.795,793.592,0,7.276,25.333,0.958,5.803,6.127,477.393,692.293,190.639,474.256,82.472
